fecha,hora,vuelo,origen,estado
2025-11-22,19:45,IBE5405,TENERIFE NORTE-C. LA LAGUNA (TFN),No informado
2025-11-22,19:45,VLG8155,PARIS /ORLY (ORY),No informado
2025-11-22,19:45,IBE5676,PARIS /ORLY (ORY),No informado
2025-11-22,19:45,AEA4011,PALMA DE MALLORCA (PMI),No informado
2025-11-22,19:45,VLG3103,TENERIFE NORTE-C. LA LAGUNA (TFN),No informado
2025-11-22,20:00,RYR6836,NAPOLES (NAP),No informado
2025-11-22,20:35,WMT6045,ROMA /FIUMICINO (FCO),No informado
2025-11-22,21:00,RYR4663,MILAN/BERGAMO (BGY),No informado
2025-11-22,21:30,RYR3488,LANZAROTE CÉSAR MANRIQUE (ACE),No informado
2025-11-22,21:30,WMT5155,TIRANA (TIA),No informado
2025-11-22,22:20,RYR2257,KOELN/BONN (CGN),No informado
2025-11-22,22:25,RYR7373,PALMA DE MALLORCA (PMI),No informado
2025-11-22,22:40,RYR1971,TENERIFE SUR (TFS),No informado
2025-11-22,22:45,RYR2208,SEVILLA (SVQ),No informado
2025-11-22,23:00,KLM1535,AMSTERDAM /SCHIPHOL (AMS),No informado
2025-11-22,23:05,RYR1736,LONDRES /STANSTED (STN),No informado
2025-11-22,23:10,AFR1492,PARIS /CHARLES DE GAULLE (CDG),No informado
2025-11-22,23:10,RYR2147,BRUSELAS /CHARLEROI (CRL),No informado
2025-11-22,23:15,DLH1164,FRANKFURT (FRA),No informado
2025-11-22,23:30,TAP1096,LISBOA (LIS),No informado
2025-11-22,23:30,AZU7290,LISBOA (LIS),No informado
2025-11-22,23:30,RZO8728,LISBOA (LIS),No informado
2025-11-22,23:30,UAE4896,LISBOA (LIS),No informado
2025-11-22,23:45,RYR7470,MILAN /MALPENSA (MXP),No informado
2025-11-22,23:55,RYR1768,LISBOA (LIS),No informado
