Año,Mes,País,Compañía,ICAO,Pasajeros,Vuelos,Ratio_Pax_Vuelo
2023,8,ESPAÑA,WEST ATLANTIC SWEDEN AB,SWN,0,5,0
2023,8,FRANCIA,UPS UNITED PARCEL SERVICE,UPS,0,1,0
2023,8,FRANCIA,WEST ATLANTIC SWEDEN AB,SWN,0,4,0
2023,7,ALEMANIA,UPS UNITED PARCEL SERVICE,UPS,0,21,0
2023,7,BELGICA,WEST ATLANTIC SWEDEN AB,SWN,0,15,0
2023,7,ESPAÑA,EUROPEAN AIR TRANSPORT LEIPZIG,BCS,0,21,0
2023,7,ESPAÑA,WEST ATLANTIC SWEDEN AB,SWN,0,1,0
2023,7,FRANCIA,WEST ATLANTIC SWEDEN AB,SWN,0,5,0
2023,6,ALEMANIA,UPS UNITED PARCEL SERVICE,UPS,0,22,0
2023,6,BELGICA,ASL AIRLINES BELGIUM,TAY,0,1,0
2023,6,BELGICA,WEST ATLANTIC SWEDEN AB,SWN,0,14,0
2023,6,ESPAÑA,EUROPEAN AIR TRANSPORT LEIPZIG,BCS,0,22,0
2023,6,ESPAÑA,WEST ATLANTIC SWEDEN AB,SWN,0,3,0
2023,6,FRANCIA,WEST ATLANTIC SWEDEN AB,SWN,0,4,0
2023,5,ALEMANIA,UPS UNITED PARCEL SERVICE,UPS,0,22,0
2023,5,BELGICA,WEST ATLANTIC SWEDEN AB,SWN,0,12,0
2023,5,ESPAÑA,EUROPEAN AIR TRANSPORT LEIPZIG,BCS,0,23,0
2023,5,ESPAÑA,WEST ATLANTIC SWEDEN AB,SWN,0,6,0
2023,5,FRANCIA,WEST ATLANTIC SWEDEN AB,SWN,0,4,0
2023,4,ALEMANIA,UPS UNITED PARCEL SERVICE,UPS,0,18,0
2023,4,BELGICA,WEST ATLANTIC SWEDEN AB,SWN,0,10,0
2023,4,ESPAÑA,EUROPEAN AIR TRANSPORT LEIPZIG,BCS,0,19,0
2023,4,ESPAÑA,WEST ATLANTIC SWEDEN AB,SWN,0,5,0
2023,4,FRANCIA,WEST ATLANTIC SWEDEN AB,SWN,0,4,0
2023,3,ALEMANIA,UPS UNITED PARCEL SERVICE,UPS,0,23,0
2023,3,BELGICA,WEST ATLANTIC SWEDEN AB,SWN,0,17,0
2023,3,ESPAÑA,EUROPEAN AIR TRANSPORT LEIPZIG,BCS,0,23,0
2023,3,ESPAÑA,WEST ATLANTIC SWEDEN AB,SWN,0,2,0
2023,3,FRANCIA,WEST ATLANTIC SWEDEN AB,SWN,0,4,0
2023,2,ALEMANIA,UPS UNITED PARCEL SERVICE,UPS,0,20,0
2023,2,BELGICA,WEST ATLANTIC SWEDEN AB,SWN,0,11,0
2023,2,ESPAÑA,ASL AIRLINES BELGIUM,TAY,0,2,0
2023,2,ESPAÑA,EUROPEAN AIR TRANSPORT LEIPZIG,BCS,0,20,0
2023,2,ESPAÑA,WEST ATLANTIC SWEDEN AB,SWN,0,3,0
2023,2,FRANCIA,WEST ATLANTIC SWEDEN AB,SWN,0,4,0
2023,1,ALEMANIA,UPS UNITED PARCEL SERVICE,UPS,0,20,0
2023,1,BELGICA,ASL AIRLINES BELGIUM,TAY,0,1,0
2023,1,BELGICA,WEST ATLANTIC SWEDEN AB,SWN,0,7,0
2023,1,ESPAÑA,EUROPEAN AIR TRANSPORT LEIPZIG,BCS,0,22,0
2023,1,ESPAÑA,UPS UNITED PARCEL SERVICE,UPS,0,0,0
2023,1,ESPAÑA,WEST ATLANTIC SWEDEN AB,SWN,0,8,0
2023,1,FRANCIA,WEST ATLANTIC SWEDEN AB,SWN,0,4,0
2024,8,ITALIA,RYANAIR DAC,RYR,67169,367,183.02
2024,7,ITALIA,RYANAIR DAC,RYR,66939,364,183.9
2024,8,ESPAÑA,RYANAIR DAC,RYR,65883,378,174.29
2024,9,ITALIA,RYANAIR DAC,RYR,64089,358,179.02
2024,7,ESPAÑA,RYANAIR DAC,RYR,63710,367,173.6
2024,10,ITALIA,RYANAIR DAC,RYR,59831,347,172.42
2024,4,ITALIA,RYANAIR DAC,RYR,59756,328,182.18
2024,9,ESPAÑA,RYANAIR DAC,RYR,59508,364,163.48
2024,5,ITALIA,RYANAIR DAC,RYR,56241,327,171.99
2024,6,ITALIA,RYANAIR DAC,RYR,54771,307,178.41
2024,3,ITALIA,RYANAIR DAC,RYR,54050,302,178.97
2024,6,ESPAÑA,RYANAIR DAC,RYR,52627,315,167.07
2024,10,ESPAÑA,RYANAIR DAC,RYR,51178,343,149.21
2024,12,ITALIA,RYANAIR DAC,RYR,50256,309,162.64
2024,5,ESPAÑA,RYANAIR DAC,RYR,49061,316,155.26
2024,1,ITALIA,RYANAIR DAC,RYR,49045,287,170.89
2024,4,ESPAÑA,RYANAIR DAC,RYR,46927,305,153.86
2024,2,ITALIA,RYANAIR DAC,RYR,44326,241,183.93
2024,11,ITALIA,RYANAIR DAC,RYR,39509,298,132.58
2024,3,ESPAÑA,RYANAIR DAC,RYR,37517,226,166
2024,8,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,36310,221,164.3
2024,7,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,36178,220,164.45
2024,12,ESPAÑA,RYANAIR DAC,RYR,34738,220,157.9
2024,9,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,33838,214,158.12
2024,6,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,33552,210,159.77
2024,5,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,32330,212,152.5
2024,1,ESPAÑA,RYANAIR DAC,RYR,30866,193,159.93
2024,4,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,30484,206,147.98
2024,10,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,30260,207,146.18
2024,11,ESPAÑA,RYANAIR DAC,RYR,29572,215,137.54
2024,2,ESPAÑA,RYANAIR DAC,RYR,27461,167,164.44
2024,12,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,26166,184,142.21
2024,3,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,25317,171,148.05
2024,5,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,25085,412,60.89
2024,6,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,24924,381,65.42
2024,10,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,23845,379,62.92
2024,7,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,23404,366,63.95
2024,9,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,23303,358,65.09
2024,3,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,22941,360,63.73
2024,4,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,22480,387,58.09
2024,2,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,22302,146,152.75
2024,11,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,22293,361,61.75
2024,11,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,22177,172,128.94
2024,2,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,21623,349,61.96
2024,8,REINO UNIDO,RYANAIR DAC,RYR,21574,119,181.29
2024,12,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,20874,341,61.21
2024,9,REINO UNIDO,RYANAIR DAC,RYR,20828,117,178.02
2024,9,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,20697,118,175.4
2024,8,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,20477,300,68.26
2024,7,REINO UNIDO,RYANAIR DAC,RYR,20347,110,184.97
2024,10,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,20166,120,168.05
2024,10,REINO UNIDO,RYANAIR DAC,RYR,19884,118,168.51
2024,6,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,19415,111,174.91
2024,6,REINO UNIDO,RYANAIR DAC,RYR,19376,107,181.08
2024,7,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,19310,107,180.47
2024,4,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,18793,118,159.26
2024,1,ESPAÑA,"VUELING AIRLINES, S.A.",VLG,18697,135,138.5
2024,5,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,18614,116,160.47
2024,4,REINO UNIDO,RYANAIR DAC,RYR,18369,109,168.52
2024,5,REINO UNIDO,RYANAIR DAC,RYR,18289,101,181.08
2024,8,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,18128,111,163.32
2024,10,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,17908,103,173.86
2024,8,ESPAÑA,AIR EUROPA,AEA,17786,124,143.44
2024,7,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,17685,115,153.78
2024,9,ESPAÑA,AIR EUROPA,AEA,17617,120,146.81
2024,7,ESPAÑA,AIR EUROPA,AEA,17524,124,141.32
2024,7,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,17459,106,164.71
2024,1,ESPAÑA,AIR NOSTRUM L.A. MEDITERRANEO,ANE,17420,317,54.95
2024,3,ESPAÑA,AIR EUROPA,AEA,17342,124,139.85
2024,8,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,17210,103,167.09
2024,6,ESPAÑA,AIR EUROPA,AEA,16965,120,141.38
2024,5,ESPAÑA,AIR EUROPA,AEA,16904,124,136.32
2024,9,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,16872,97,173.94
2024,5,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,16661,101,164.96
2024,12,ESPAÑA,AIR EUROPA,AEA,16618,124,134.02
2024,3,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,16575,91,182.14
2024,4,ESPAÑA,AIR EUROPA,AEA,16537,120,137.81
2024,11,ESPAÑA,AIR EUROPA,AEA,16508,120,137.57
2024,10,ESPAÑA,AIR EUROPA,AEA,16506,123,134.2
2024,3,REINO UNIDO,RYANAIR DAC,RYR,16459,91,180.87
2024,9,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,16304,116,140.55
2024,9,ALEMANIA,RYANAIR DAC,RYR,16073,87,184.75
2024,10,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,15916,111,143.39
2024,3,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,15909,92,172.92
2024,2,ESPAÑA,AIR EUROPA,AEA,15908,116,137.14
2024,8,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,15884,112,141.82
2024,4,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,15598,112,139.27
2024,1,ESPAÑA,AIR EUROPA,AEA,15505,124,125.04
2024,4,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,15479,97,159.58
2024,8,ALEMANIA,RYANAIR DAC,RYR,15385,83,185.36
2024,6,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,15139,97,156.07
2024,12,REINO UNIDO,RYANAIR DAC,RYR,15028,89,168.85
2024,7,ALEMANIA,RYANAIR DAC,RYR,14667,79,185.66
2024,4,ALEMANIA,RYANAIR DAC,RYR,14543,82,177.35
2024,5,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,14355,112,128.17
2024,5,ALEMANIA,RYANAIR DAC,RYR,14173,77,184.06
2024,12,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,14147,91,155.46
2024,6,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,14142,111,127.41
2024,2,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,14037,80,175.46
2024,3,FRANCIA,"VUELING AIRLINES, S.A.",VLG,14033,77,182.25
2024,10,ALEMANIA,RYANAIR DAC,RYR,13957,78,178.94
2024,4,FRANCIA,"VUELING AIRLINES, S.A.",VLG,13909,79,176.06
2024,6,FRANCIA,"VUELING AIRLINES, S.A.",VLG,13781,78,176.68
2024,6,ALEMANIA,RYANAIR DAC,RYR,13591,79,172.04
2024,2,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,13587,79,171.99
2024,8,FRANCIA,RYANAIR DAC,RYR,13383,78,171.58
2024,5,FRANCIA,"VUELING AIRLINES, S.A.",VLG,13348,78,171.13
2024,7,FRANCIA,"VUELING AIRLINES, S.A.",VLG,13219,72,183.6
2024,9,FRANCIA,"VUELING AIRLINES, S.A.",VLG,13138,79,166.3
2024,10,FRANCIA,"VUELING AIRLINES, S.A.",VLG,12884,80,161.05
2024,8,REINO UNIDO,EASYJET UK LTD ,EZY,12705,76,167.17
2024,2,REINO UNIDO,RYANAIR DAC,RYR,12617,73,172.84
2024,7,FRANCIA,RYANAIR DAC,RYR,12606,70,180.09
2024,11,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,12586,104,121.02
2024,8,FRANCIA,"VUELING AIRLINES, S.A.",VLG,12538,76,164.97
2024,5,REINO UNIDO,EASYJET UK LTD ,EZY,12362,81,152.62
2024,3,ALEMANIA,RYANAIR DAC,RYR,12231,66,185.32
2024,12,ALEMANIA,RYANAIR DAC,RYR,12218,68,179.68
2024,1,REINO UNIDO,RYANAIR DAC,RYR,12203,82,148.82
2024,9,FRANCIA,RYANAIR DAC,RYR,11991,74,162.04
2024,8,MARRUECOS,RYANAIR DAC,RYR,11636,64,181.81
2024,2,FRANCIA,"VUELING AIRLINES, S.A.",VLG,11592,60,193.2
2024,4,REINO UNIDO,EASYJET UK LTD ,EZY,11587,76,152.46
2024,7,ALEMANIA,EUROWINGS GMBH,EWG,11527,74,155.77
2024,7,REINO UNIDO,EASYJET UK LTD ,EZY,11504,73,157.59
2024,9,MARRUECOS,RYANAIR DAC,RYR,11486,65,176.71
2024,1,ALEMANIA,DEUTSCHE LUFTHANSA A.G.,DLH,11468,81,141.58
2024,1,FRANCIA,"VUELING AIRLINES, S.A.",VLG,11318,68,166.44
2024,6,REINO UNIDO,EASYJET UK LTD ,EZY,11203,72,155.6
2024,10,FRANCIA,RYANAIR DAC,RYR,11165,67,166.64
2024,12,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,11114,76,146.24
2024,9,REINO UNIDO,EASYJET UK LTD ,EZY,11024,72,153.11
2024,12,ITALIA,WIZZ AIR MALTA LTD,WMT,11018,61,180.62
2024,8,RUMANIA,WIZZ AIR MALTA LTD,WMT,11007,55,200.13
2024,4,FRANCIA,RYANAIR DAC,RYR,10932,61,179.21
2024,10,ITALIA,WIZZ AIR MALTA LTD,WMT,10913,54,202.09
2024,3,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,10853,68,159.6
2024,11,REINO UNIDO,RYANAIR DAC,RYR,10849,87,124.7
2024,9,RUMANIA,WIZZ AIR MALTA LTD,WMT,10781,52,207.33
2024,1,ALEMANIA,RYANAIR DAC,RYR,10625,69,153.99
2024,9,ALEMANIA,EUROWINGS GMBH,EWG,10610,73,145.34
2024,8,PORTUGAL,RYANAIR DAC,RYR,10557,57,185.21
2024,11,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,10541,90,117.12
2024,5,FRANCIA,RYANAIR DAC,RYR,10467,67,156.22
2024,8,ALEMANIA,EUROWINGS GMBH,EWG,10418,78,133.56
2024,12,FRANCIA,RYANAIR DAC,RYR,10255,64,160.23
2024,5,POLONIA,RYANAIR DAC,RYR,10135,55,184.27
2024,10,RUMANIA,WIZZ AIR MALTA LTD,WMT,10095,51,197.94
2024,10,PORTUGAL,RYANAIR DAC,RYR,10031,57,175.98
2024,9,PORTUGAL,RYANAIR DAC,RYR,9978,55,181.42
2024,8,POLONIA,RYANAIR DAC,RYR,9957,54,184.39
2024,7,RUMANIA,WIZZ AIR MALTA LTD,WMT,9879,51,193.71
2024,7,PORTUGAL,RYANAIR DAC,RYR,9852,54,182.44
2024,10,ALEMANIA,EUROWINGS GMBH,EWG,9817,69,142.28
2024,9,TURQUIA,TURKISH AIRLINES,THY,9778,60,162.97
2024,12,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,9751,80,121.89
2024,10,REINO UNIDO,EASYJET UK LTD ,EZY,9741,69,141.17
2024,7,POLONIA,RYANAIR DAC,RYR,9633,53,181.75
2024,8,TURQUIA,TURKISH AIRLINES,THY,9531,62,153.73
2024,4,POLONIA,RYANAIR DAC,RYR,9497,51,186.22
2024,1,HOLANDA,TRANSAVIA HOLLAND B.V,TRA,9413,67,140.49
2024,9,POLONIA,RYANAIR DAC,RYR,9391,50,187.82
2024,8,FRANCIA,AIR FRANCE,AFR,9382,93,100.88
2024,7,BELGICA,RYANAIR DAC,RYR,9329,49,190.39
2024,7,FRANCIA,AIR FRANCE,AFR,9304,91,102.24
2024,10,TURQUIA,TURKISH AIRLINES,THY,9226,61,151.25
2024,6,PORTUGAL,RYANAIR DAC,RYR,9207,51,180.53
2024,3,TURQUIA,TURKISH AIRLINES,THY,9204,62,148.45
2024,9,ITALIA,WIZZ AIR MALTA LTD,WMT,9203,43,214.02
2024,12,BELGICA,RYANAIR DAC,RYR,9200,53,173.58
2024,3,BELGICA,RYANAIR DAC,RYR,9192,51,180.24
2024,9,BELGICA,RYANAIR DAC,RYR,9141,49,186.55
2024,4,MARRUECOS,RYANAIR DAC,RYR,9134,51,179.1
2024,8,BELGICA,RYANAIR DAC,RYR,9116,51,178.75
2024,1,RUMANIA,WIZZ AIR MALTA LTD,WMT,9103,43,211.7
2024,5,TURQUIA,TURKISH AIRLINES,THY,9095,62,146.69
2024,6,RUMANIA,WIZZ AIR MALTA LTD,WMT,9092,47,193.45
2024,6,FRANCIA,RYANAIR DAC,RYR,9070,57,159.12
2024,12,FRANCIA,"VUELING AIRLINES, S.A.",VLG,9056,59,153.49
2024,10,POLONIA,RYANAIR DAC,RYR,9016,51,176.78
2024,5,ESPAÑA,"VOLOTEA, S.L.",VOE,8970,59,152.03
2024,5,MARRUECOS,RYANAIR DAC,RYR,8962,56,160.04
2024,3,REINO UNIDO,EASYJET UK LTD ,EZY,8931,54,165.39
2024,5,RUMANIA,WIZZ AIR MALTA LTD,WMT,8737,44,198.57
2024,6,ALEMANIA,EUROWINGS GMBH,EWG,8723,69,126.42
2024,9,ESPAÑA,"VOLOTEA, S.L.",VOE,8694,57,152.53
2024,2,ALEMANIA,RYANAIR DAC,RYR,8645,48,180.1
2024,4,TURQUIA,TURKISH AIRLINES,THY,8610,60,143.5
2024,4,ESPAÑA,"VOLOTEA, S.L.",VOE,8601,56,153.59
2024,11,ITALIA,WIZZ AIR MALTA LTD,WMT,8547,55,155.4
2024,11,TURQUIA,TURKISH AIRLINES,THY,8528,60,142.13
2024,12,REINO UNIDO,EASYJET UK LTD ,EZY,8496,57,149.05
2024,4,RUMANIA,WIZZ AIR MALTA LTD,WMT,8493,43,197.51
2024,3,POLONIA,RYANAIR DAC,RYR,8481,47,180.45
2024,6,POLONIA,RYANAIR DAC,RYR,8413,45,186.96
2024,8,REINO UNIDO,BRITISH AIRWAYS,BAW,8383,57,147.07
2024,6,ESPAÑA,"VOLOTEA, S.L.",VOE,8342,54,154.48
2024,5,IRLANDA,RYANAIR DAC,RYR,8336,45,185.24
2024,7,MARRUECOS,RYANAIR DAC,RYR,8335,63,132.3
2024,7,IRLANDA,RYANAIR DAC,RYR,8315,45,184.78
2024,10,MARRUECOS,RYANAIR DAC,RYR,8297,49,169.33
2024,9,FRANCIA,AIR FRANCE,AFR,8291,90,92.12
2024,11,ALEMANIA,RYANAIR DAC,RYR,8241,62,132.92
2024,7,TURQUIA,TURKISH AIRLINES,THY,8200,61,134.43
2024,10,FRANCIA,AIR FRANCE,AFR,8184,91,89.93
2024,3,RUMANIA,WIZZ AIR MALTA LTD,WMT,8163,39,209.31
2024,1,POLONIA,RYANAIR DAC,RYR,8138,45,180.84
2024,12,TURQUIA,TURKISH AIRLINES,THY,8088,62,130.45
2024,6,TURQUIA,TURKISH AIRLINES,THY,8071,60,134.52
2024,4,ALEMANIA,EUROWINGS GMBH,EWG,8057,60,134.28
2024,2,TURQUIA,TURKISH AIRLINES,THY,8043,58,138.67
2024,5,BELGICA,RYANAIR DAC,RYR,8026,44,182.41
2024,6,FRANCIA,AIR FRANCE,AFR,7951,90,88.34
2024,8,IRLANDA,RYANAIR DAC,RYR,7950,44,180.68
2024,12,ESPAÑA,"VOLOTEA, S.L.",VOE,7918,64,123.72
2024,10,ESPAÑA,"VOLOTEA, S.L.",VOE,7914,56,141.32
2024,5,HOLANDA,"VUELING AIRLINES, S.A.",VLG,7860,49,160.41
2024,6,IRLANDA,RYANAIR DAC,RYR,7844,42,186.76
2024,2,RUMANIA,WIZZ AIR MALTA LTD,WMT,7840,37,211.89
2024,1,TURQUIA,TURKISH AIRLINES,THY,7836,62,126.39
2024,4,HOLANDA,"VUELING AIRLINES, S.A.",VLG,7823,47,166.45
2024,9,IRLANDA,RYANAIR DAC,RYR,7790,43,181.16
2024,7,REINO UNIDO,BRITISH AIRWAYS,BAW,7784,52,149.69
2024,5,PORTUGAL,RYANAIR DAC,RYR,7783,44,176.89
2024,7,HOLANDA,"VUELING AIRLINES, S.A.",VLG,7776,45,172.8
2024,5,ALEMANIA,EUROWINGS GMBH,EWG,7742,58,133.48
2024,4,PORTUGAL,RYANAIR DAC,RYR,7711,43,179.33
2024,5,FRANCIA,AIR FRANCE,AFR,7709,87,88.61
2024,10,BELGICA,RYANAIR DAC,RYR,7654,41,186.68
2024,12,FRANCIA,AIR FRANCE,AFR,7651,85,90.01
2024,2,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,7631,50,152.62
2024,9,HOLANDA,"VUELING AIRLINES, S.A.",VLG,7601,47,161.72
2024,3,FRANCIA,RYANAIR DAC,RYR,7585,47,161.38
2024,12,MARRUECOS,RYANAIR DAC,RYR,7566,52,145.5
2024,4,IRLANDA,RYANAIR DAC,RYR,7508,43,174.6
2024,2,POLONIA,RYANAIR DAC,RYR,7497,41,182.85
2024,2,BELGICA,RYANAIR DAC,RYR,7489,41,182.66
2024,10,HOLANDA,"VUELING AIRLINES, S.A.",VLG,7476,46,162.52
2024,10,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,7454,64,116.47
2024,12,RUMANIA,WIZZ AIR MALTA LTD,WMT,7443,43,173.09
2024,11,FRANCIA,"VUELING AIRLINES, S.A.",VLG,7406,55,134.65
2024,6,HOLANDA,"VUELING AIRLINES, S.A.",VLG,7398,45,164.4
2024,12,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,7278,40,181.95
2024,1,BELGICA,RYANAIR DAC,RYR,7260,48,151.25
2024,3,ESPAÑA,"VOLOTEA, S.L.",VOE,7207,48,150.15
2024,1,FRANCIA,RYANAIR DAC,RYR,7197,46,156.46
2024,6,MARRUECOS,RYANAIR DAC,RYR,7189,57,126.12
2024,3,IRLANDA,RYANAIR DAC,RYR,7163,41,174.71
2024,11,FRANCIA,RYANAIR DAC,RYR,7123,58,122.81
2024,9,REINO UNIDO,BRITISH AIRWAYS,BAW,7123,50,142.46
2024,2,FRANCIA,RYANAIR DAC,RYR,6945,40,173.62
2024,9,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6930,61,113.61
2024,4,BELGICA,RYANAIR DAC,RYR,6919,38,182.08
2024,5,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6834,66,103.55
2024,11,RUMANIA,WIZZ AIR MALTA LTD,WMT,6832,37,184.65
2024,4,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6800,63,107.94
2024,7,FRANCIA,TRANSAVIA FRANCE,TVF,6793,38,178.76
2024,3,PORTUGAL,RYANAIR DAC,RYR,6771,38,178.18
2024,4,FRANCIA,AIR FRANCE,AFR,6764,76,89
2024,12,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6736,61,110.43
2024,10,IRLANDA,RYANAIR DAC,RYR,6712,38,176.63
2024,11,MARRUECOS,RYANAIR DAC,RYR,6708,47,142.72
2024,12,PORTUGAL,RYANAIR DAC,RYR,6699,40,167.48
2024,8,FRANCIA,TRANSAVIA FRANCE,TVF,6699,43,155.79
2024,7,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6631,66,100.47
2024,8,HOLANDA,"VUELING AIRLINES, S.A.",VLG,6623,43,154.02
2024,11,BELGICA,RYANAIR DAC,RYR,6615,53,124.81
2024,6,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6552,65,100.8
2024,8,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6526,67,97.4
2024,2,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6523,58,112.47
2024,4,ITALIA,WIZZ AIR MALTA LTD,WMT,6459,30,215.3
2024,6,BELGICA,RYANAIR DAC,RYR,6451,35,184.31
2024,1,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6333,61,103.82
2024,11,SUIZA,SWISS INTERNATIONAL AIR LINES,SWR,6269,72,87.07
2024,11,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,6266,39,160.67
2024,7,ITALIA,WIZZ AIR MALTA LTD,WMT,6238,27,231.04
2024,11,PORTUGAL,RYANAIR DAC,RYR,6237,40,155.93
2024,1,ESPAÑA,"VOLOTEA, S.L.",VOE,6233,42,148.4
2024,7,ESPAÑA,"VOLOTEA, S.L.",VOE,6193,41,151.05
2024,2,REINO UNIDO,EASYJET UK LTD ,EZY,6166,40,154.15
2024,11,ESPAÑA,"VOLOTEA, S.L.",VOE,6163,53,116.28
2024,6,REINO UNIDO,BRITISH AIRWAYS,BAW,6154,43,143.12
2024,8,ESPAÑA,"VOLOTEA, S.L.",VOE,6127,40,153.18
2024,3,ALEMANIA,EUROWINGS GMBH,EWG,6115,41,149.15
2024,1,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,6111,33,185.18
2024,11,FRANCIA,AIR FRANCE,AFR,6098,79,77.19
2024,8,ITALIA,WIZZ AIR MALTA LTD,WMT,6057,26,232.96
2024,3,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,6046,56,107.96
2024,6,ITALIA,WIZZ AIR MALTA LTD,WMT,5991,30,199.7
2024,5,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,5948,27,220.3
2024,2,ESPAÑA,"VOLOTEA, S.L.",VOE,5887,39,150.95
2024,2,IRLANDA,RYANAIR DAC,RYR,5855,33,177.42
2024,10,FRANCIA,TRANSAVIA FRANCE,TVF,5726,35,163.6
2024,11,HOLANDA,KLM ROYAL DUTCH AIRLINES,KLM,5690,60,94.83
2024,5,ITALIA,WIZZ AIR MALTA LTD,WMT,5677,31,183.13
2024,12,HOLANDA,"VUELING AIRLINES, S.A.",VLG,5656,38,148.84
2024,4,FRANCIA,TRANSAVIA FRANCE,TVF,5647,33,171.12
2024,1,PORTUGAL,RYANAIR DAC,RYR,5637,32,176.16
2024,6,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,5588,25,223.52
2024,1,IRLANDA,RYANAIR DAC,RYR,5535,37,149.59
2024,4,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,5510,25,220.4
2024,3,FRANCIA,AIR FRANCE,AFR,5457,63,86.62
2024,12,IRLANDA,RYANAIR DAC,RYR,5425,32,169.53
2024,10,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,5423,27,200.85
2024,10,REINO UNIDO,BRITISH AIRWAYS,BAW,5408,39,138.67
2024,5,PORTUGAL,TAP AIR PORTUGAL,TAP,5391,62,86.95
2024,9,POLONIA,WIZZ AIR HUNGARY LTD,WZZ,5296,26,203.69
2024,12,FRANCIA,TRANSAVIA FRANCE,TVF,5257,32,164.28
2024,8,ITALIA,"VUELING AIRLINES, S.A.",VLG,5254,31,169.48
2024,9,PORTUGAL,TAP AIR PORTUGAL,TAP,5248,65,80.74
2024,5,REINO UNIDO,BRITISH AIRWAYS,BAW,5246,36,145.72
