Año,Mes,País,Aeropuerto,IATA,Pasajeros,Vuelos,Ratio_Pax_Vuelo
2025,6,ESPAÑA,PALMA DE MALLORCA,PMI,29977,205,146.23
2025,6,ESPAÑA,IBIZA,IBZ,15968,138,115.71
2025,6,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,15718,149,105.49
2025,6,ESPAÑA,SEVILLA,SVQ,10485,81,129.44
2025,6,ESPAÑA,BILBAO,BIO,9417,63,149.48
2025,6,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,9068,79,114.78
2025,6,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,8362,58,144.17
2025,6,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,7789,44,177.02
2025,6,ESPAÑA,GRAN CANARIA,LPA,7050,48,146.88
2025,6,ESPAÑA,MENORCA,MAH,6973,51,136.73
2025,6,ESPAÑA,ASTURIAS,OVD,4386,31,141.48
2025,6,ESPAÑA,TENERIFE SUR,TFS,2262,13,174
2025,6,ESPAÑA,BARCELONA-EL PRAT J.T.,BCN,1776,25,71.04
2025,6,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,1412,8,176.5
2025,6,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,1353,8,169.12
2025,6,ESPAÑA,A CORUÑA,LCG,1287,9,143
2025,6,ESPAÑA,VIGO,VGO,203,4,50.75
2025,6,ESPAÑA,VITORIA,VIT,0,24,0
2025,6,ITALIA,ROMA / FIUMICINO,FCO,21465,111,193.38
2025,6,ITALIA,MILAN/BERGAMO,BGY,12474,69,180.78
2025,6,ITALIA,MILAN /MALPENSA,MXP,12360,64,193.12
2025,6,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,8992,51,176.31
2025,6,ITALIA,PISA / GALILEO GALILEI,PSA,6924,40,173.1
2025,6,ITALIA,TREVISO/S.ANGELO (MIL),TSF,5474,30,182.47
2025,6,ITALIA,NAPOLES,NAP,2602,14,185.86
2025,6,ITALIA,VERONA /VILLAFRANCA,VRN,2405,14,171.79
2025,6,ITALIA,TURIN /CITTA DI TORINO,TRN,2390,13,183.85
2025,6,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,2350,13,180.77
2025,6,ITALIA,CAGLIARI / ELMAS,CAG,2218,13,170.62
2025,6,ITALIA,PALERMO /PUNTA RAISI,PMO,2135,12,177.92
2025,6,ITALIA,BARI /PALESE,BRI,1649,9,183.22
2025,6,ITALIA,LAMEZIA-TERME /S. EUFEMIA,SUF,1531,9,170.11
2025,6,ITALIA,PESCARA / LIBERI,PSR,1420,8,177.5
2025,6,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,12959,76,170.51
2025,6,ALEMANIA,BERLIN BRANDENBURG,BER,5521,32,172.53
2025,6,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,4602,34,135.35
2025,6,ALEMANIA,KOELN/BONN,CGN,4183,47,89
2025,6,ALEMANIA,DUSSELDORF,DUS,3752,30,125.07
2025,6,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,3673,30,122.43
2025,6,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,3614,21,172.1
2025,6,ALEMANIA,MEMMINGEN,FMM,1581,9,175.67
2025,6,ALEMANIA,NUREMBERG,NUE,1572,9,174.67
2025,6,ALEMANIA,FRANKFURT /HAHN,HHN,1418,8,177.25
2025,6,ALEMANIA,HAMBURGO/ FUHLSBUETTEL,HAM,1015,8,126.88
2025,6,FRANCIA,PARIS /ORLY,ORY,19913,120,165.94
2025,6,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,10214,108,94.57
2025,6,FRANCIA,MARSELLA,MRS,2971,18,165.06
2025,6,FRANCIA,NANTES / ATLANTIQUE,NTE,2885,17,169.71
2025,6,FRANCIA,TOULOUSE /BLAGNAC,TLS,2645,17,155.59
2025,6,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,1548,9,172
2025,6,FRANCIA,LYON SAINT-EXUPERY,LYS,1381,8,172.62
2025,6,REINO UNIDO,LONDRES/GATWICK,LGW,11822,77,153.53
2025,6,REINO UNIDO,LONDRES /STANSTED,STN,9899,55,179.98
2025,6,REINO UNIDO,LONDRES / HEATHROW,LHR,7270,56,129.82
2025,6,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,3833,21,182.52
2025,6,REINO UNIDO,BIRMINGHAM / INTERNACIONAL,BHX,2956,17,173.88
2025,6,REINO UNIDO,BRISTOL,BRS,1445,9,160.56
2025,6,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1424,8,178
2025,6,REINO UNIDO,BELFAST / INTERNACIONAL,BFS,1391,8,173.88
2025,6,REINO UNIDO,EAST MIDLANDS,EMA,1230,8,153.75
2025,6,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,24225,171,141.67
2025,6,HOLANDA,EINDHOVEN,EIN,13360,77,173.51
2025,6,HOLANDA,ROTTERDAM,RTM,3161,19,166.37
2025,6,SUIZA,ZURICH,ZRH,10800,79,136.71
2025,6,SUIZA,GINEBRA/COINTRIN,GVA,4933,36,137.03
2025,6,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,2649,16,165.56
2025,6,PORTUGAL,LISBOA,LIS,8662,78,111.05
2025,6,PORTUGAL,OPORTO,OPO,8127,45,180.6
2025,6,POLONIA,CRACOVIA /JUAN PABLO II INTERN,KRK,6731,32,210.34
2025,6,POLONIA,CHOPINA W WARSZAWIE,WAW,4113,18,228.5
2025,6,POLONIA,WROCLAW /STRACHOWICE,WRO,3191,17,187.71
2025,6,POLONIA,POZNAN /LAWICA,POZ,1658,9,184.22
2025,6,BELGICA,BRUSELAS,BRU,7867,47,167.38
2025,6,BELGICA,BRUSELAS/CHARLEROI,CRL,5283,29,182.17
2025,6,MARRUECOS,MARRAKECH /MENARA,RAK,4934,34,145.12
2025,6,MARRUECOS,TANGER /BOUKHALEF,TNG,3140,21,149.52
2025,6,MARRUECOS,FEZ/SAIS,FEZ,1509,12,125.75
2025,6,MARRUECOS,CASABLANCA/ MOHAMED V,CMN,1186,26,45.62
2025,6,MARRUECOS,AGADIR/AL MASSIRA,AGA,1047,9,116.33
2025,6,IRLANDA,DUBLIN,DUB,6372,34,187.41
2025,6,IRLANDA,CORK,ORK,3792,21,180.57
2025,6,TURQUIA,ISTANBUL HAVALIMANI,IST,9415,60,156.92
2025,6,RUMANIA,BUCAREST /OTOPENI INTERNACIONA,OTP,5524,27,204.59
2025,6,RUMANIA,TIMISOARA,TSR,1540,9,171.11
2025,6,RUMANIA,CLUJ NAPOCA/SOMESENI,CLJ,1536,9,170.67
2025,6,AUSTRIA,VIENA  /INTERNACIONAL,VIE,7324,44,166.45
2025,6,HUNGRIA,BUDAPEST/ FERIHEGY,BUD,7066,36,196.28
2025,6,BULGARIA,SOFIA ,SOF,4307,23,187.26
2025,6,REPUBLICA CHECA,PRAGA /RUZYNE,PRG,4188,31,135.1
2025,6,MALTA,MALTA / LUQA,MLA,2958,18,164.33
2025,6,DINAMARCA,COPENHAGUE,CPH,2752,17,161.88
2025,6,ALBANIA,TIRANA,TIA,2018,10,201.8
2025,6,SUECIA,ESTOCOLMO/ARLANDA,ARN,1621,9,180.11
2025,6,REPUBLICA DE SERBIA,BELGRADO / BEOGRAD,BEG,1606,13,123.54
2025,6,GRECIA,ATENAS/ATHINAI,ATH,1445,10,144.5
2025,6,LETONIA,RIGA,RIX,1099,8,137.38
2025,6,ARGELIA,ARGEL/ HOUARI BOUMEDIEN,ALG,440,5,88
2025,6,CANADA,MONTREAL/PIERRE ELLIOT TRUDEAU,YUL,378,2,189
2025,6,NORUEGA,OSLO / GARDERMOEN,OSL,372,2,186
2025,6,LUXEMBURGO,LUXEMBURGO,LUX,216,4,54
2025,5,ESPAÑA,PALMA DE MALLORCA,PMI,29755,215,138.4
2025,5,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,15926,155,102.75
2025,5,ESPAÑA,IBIZA,IBZ,14485,125,115.88
2025,5,ESPAÑA,SEVILLA,SVQ,13493,105,128.5
2025,5,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,10473,93,112.61
2025,5,ESPAÑA,BILBAO,BIO,10164,71,143.15
2025,5,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,8465,57,148.51
2025,5,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,7649,43,177.88
2025,5,ESPAÑA,GRAN CANARIA,LPA,7180,49,146.53
2025,5,ESPAÑA,ASTURIAS,OVD,4262,31,137.48
2025,5,ESPAÑA,MENORCA,MAH,3343,36,92.86
2025,5,ESPAÑA,TENERIFE SUR,TFS,2368,13,182.15
2025,5,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,1585,9,176.11
2025,5,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,1473,9,163.67
2025,5,ESPAÑA,BARCELONA-EL PRAT J.T.,BCN,1454,21,69.24
2025,5,ESPAÑA,A CORUÑA,LCG,1316,9,146.22
2025,5,ESPAÑA,VIGO,VGO,239,4,59.75
2025,5,ESPAÑA,VITORIA,VIT,0,24,0
2025,5,ITALIA,ROMA / FIUMICINO,FCO,20125,102,197.3
2025,5,ITALIA,MILAN/BERGAMO,BGY,12706,71,178.96
2025,5,ITALIA,MILAN /MALPENSA,MXP,12259,66,185.74
2025,5,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,9458,53,178.45
2025,5,ITALIA,TREVISO/S.ANGELO (MIL),TSF,5691,31,183.58
2025,5,ITALIA,PISA / GALILEO GALILEI,PSA,5141,30,171.37
2025,5,ITALIA,TURIN /CITTA DI TORINO,TRN,2361,13,181.62
2025,5,ITALIA,PALERMO /PUNTA RAISI,PMO,2295,13,176.54
2025,5,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,2274,13,174.92
2025,5,ITALIA,NAPOLES,NAP,2234,12,186.17
2025,5,ITALIA,VERONA /VILLAFRANCA,VRN,2224,13,171.08
2025,5,ITALIA,CAGLIARI / ELMAS,CAG,2210,13,170
2025,5,ITALIA,BARI /PALESE,BRI,1652,9,183.56
2025,5,ITALIA,LAMEZIA-TERME /S. EUFEMIA,SUF,1362,8,170.25
2025,5,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,13058,81,161.21
2025,5,ALEMANIA,BERLIN BRANDENBURG,BER,5933,34,174.5
2025,5,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,4654,36,129.28
2025,5,ALEMANIA,KOELN/BONN,CGN,4064,47,86.47
2025,5,ALEMANIA,DUSSELDORF,DUS,3894,31,125.61
2025,5,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,3859,22,175.41
2025,5,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,3527,31,113.77
2025,5,ALEMANIA,NUREMBERG,NUE,1678,9,186.44
2025,5,ALEMANIA,MEMMINGEN,FMM,1642,9,182.44
2025,5,ALEMANIA,FRANKFURT /HAHN,HHN,1531,9,170.11
2025,5,ALEMANIA,HAMBURGO/ FUHLSBUETTEL,HAM,1154,9,128.22
2025,5,FRANCIA,PARIS /ORLY,ORY,20514,122,168.15
2025,5,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,10468,109,96.04
2025,5,FRANCIA,NANTES / ATLANTIQUE,NTE,3804,22,172.91
2025,5,FRANCIA,MARSELLA,MRS,3702,23,160.96
2025,5,FRANCIA,TOULOUSE /BLAGNAC,TLS,2912,21,138.67
2025,5,FRANCIA,LYON SAINT-EXUPERY,LYS,1493,9,165.89
2025,5,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,1424,8,178
2025,5,REINO UNIDO,LONDRES/GATWICK,LGW,12198,79,154.41
2025,5,REINO UNIDO,LONDRES /STANSTED,STN,10534,58,181.62
2025,5,REINO UNIDO,LONDRES / HEATHROW,LHR,7286,57,127.82
2025,5,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,4038,22,183.55
2025,5,REINO UNIDO,BIRMINGHAM / INTERNACIONAL,BHX,3072,18,170.67
2025,5,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1632,9,181.33
2025,5,REINO UNIDO,BELFAST / INTERNACIONAL,BFS,1546,9,171.78
2025,5,REINO UNIDO,EAST MIDLANDS,EMA,1524,9,169.33
2025,5,REINO UNIDO,BRISTOL,BRS,1507,9,167.44
2025,5,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,25111,177,141.87
2025,5,HOLANDA,EINDHOVEN,EIN,13834,80,172.93
2025,5,HOLANDA,ROTTERDAM,RTM,3032,18,168.44
2025,5,SUIZA,ZURICH,ZRH,10546,80,131.82
2025,5,SUIZA,GINEBRA/COINTRIN,GVA,4478,35,127.94
2025,5,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,2673,17,157.24
2025,5,PORTUGAL,LISBOA,LIS,8823,80,110.29
2025,5,PORTUGAL,OPORTO,OPO,7901,45,175.58
2025,5,MARRUECOS,MARRAKECH /MENARA,RAK,5787,35,165.34
2025,5,MARRUECOS,TANGER /BOUKHALEF,TNG,4373,27,161.96
2025,5,MARRUECOS,FEZ/SAIS,FEZ,2788,18,154.89
2025,5,MARRUECOS,CASABLANCA/ MOHAMED V,CMN,1267,24,52.79
2025,5,MARRUECOS,AGADIR/AL MASSIRA,AGA,1255,9,139.44
2025,5,BELGICA,BRUSELAS,BRU,8874,54,164.33
2025,5,BELGICA,BRUSELAS/CHARLEROI,CRL,5629,31,181.58
2025,5,POLONIA,CRACOVIA /JUAN PABLO II INTERN,KRK,5515,27,204.26
2025,5,POLONIA,CHOPINA W WARSZAWIE,WAW,3971,17,233.59
2025,5,POLONIA,WROCLAW /STRACHOWICE,WRO,2317,13,178.23
2025,5,POLONIA,POZNAN /LAWICA,POZ,1662,9,184.67
2025,5,IRLANDA,DUBLIN,DUB,6892,39,176.72
2025,5,IRLANDA,CORK,ORK,3671,22,166.86
2025,5,TURQUIA,ISTANBUL HAVALIMANI,IST,10155,62,163.79
2025,5,RUMANIA,BUCAREST /OTOPENI INTERNACIONA,OTP,5133,24,213.88
2025,5,RUMANIA,TIMISOARA,TSR,1603,9,178.11
2025,5,RUMANIA,CLUJ NAPOCA/SOMESENI,CLJ,1559,9,173.22
2025,5,AUSTRIA,VIENA  /INTERNACIONAL,VIE,7706,45,171.24
2025,5,HUNGRIA,BUDAPEST/ FERIHEGY,BUD,7378,39,189.18
2025,5,BULGARIA,SOFIA ,SOF,3852,21,183.43
2025,5,REPUBLICA CHECA,PRAGA /RUZYNE,PRG,3277,31,105.71
2025,5,MALTA,MALTA / LUQA,MLA,2844,17,167.29
2025,5,ALBANIA,TIRANA,TIA,1894,9,210.44
2025,5,REPUBLICA DE SERBIA,BELGRADO / BEOGRAD,BEG,1780,13,136.92
2025,5,SUECIA,ESTOCOLMO/ARLANDA,ARN,1640,9,182.22
2025,5,DINAMARCA,COPENHAGUE,CPH,1587,10,158.7
2025,5,GRECIA,ATENAS/ATHINAI,ATH,1142,8,142.75
2025,5,LETONIA,RIGA,RIX,1047,9,116.33
2025,5,LUXEMBURGO,LUXEMBURGO,LUX,291,5,58.2
2025,4,ESPAÑA,PALMA DE MALLORCA,PMI,27110,200,135.55
2025,4,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,14535,149,97.55
2025,4,ESPAÑA,SEVILLA,SVQ,12340,97,127.22
2025,4,ESPAÑA,IBIZA,IBZ,11933,121,98.62
2025,4,ESPAÑA,BILBAO,BIO,9792,66,148.36
2025,4,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,9695,97,99.95
2025,4,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,7474,56,133.46
2025,4,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,7207,42,171.6
2025,4,ESPAÑA,GRAN CANARIA,LPA,6795,47,144.57
2025,4,ESPAÑA,ASTURIAS,OVD,4132,30,137.73
2025,4,ESPAÑA,MENORCA,MAH,3365,41,82.07
2025,4,ESPAÑA,TENERIFE SUR,TFS,2336,13,179.69
2025,4,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,1556,9,172.89
2025,4,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,1437,9,159.67
2025,4,ESPAÑA,BARCELONA-EL PRAT J.T.,BCN,1266,23,55.04
2025,4,ESPAÑA,A CORUÑA,LCG,875,6,145.83
2025,4,ESPAÑA,VIGO,VGO,582,11,52.91
2025,4,ESPAÑA,VITORIA,VIT,0,24,0
2025,4,ITALIA,ROMA / FIUMICINO,FCO,20665,104,198.7
2025,4,ITALIA,MILAN /MALPENSA,MXP,12202,64,190.66
2025,4,ITALIA,MILAN/BERGAMO,BGY,11984,67,178.87
2025,4,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,9025,51,176.96
2025,4,ITALIA,TREVISO/S.ANGELO (MIL),TSF,5503,30,183.43
2025,4,ITALIA,PISA / GALILEO GALILEI,PSA,5062,29,174.55
2025,4,ITALIA,PALERMO /PUNTA RAISI,PMO,2432,14,173.71
2025,4,ITALIA,NAPOLES,NAP,2406,13,185.08
2025,4,ITALIA,TURIN /CITTA DI TORINO,TRN,2379,13,183
2025,4,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,2313,13,177.92
2025,4,ITALIA,CAGLIARI / ELMAS,CAG,2200,13,169.23
2025,4,ITALIA,VERONA /VILLAFRANCA,VRN,2039,12,169.92
2025,4,ITALIA,LAMEZIA-TERME /S. EUFEMIA,SUF,1518,9,168.67
2025,4,ITALIA,BARI /PALESE,BRI,1462,8,182.75
2025,4,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,13350,77,173.38
2025,4,ALEMANIA,BERLIN BRANDENBURG,BER,6276,35,179.31
2025,4,ALEMANIA,DUSSELDORF,DUS,4782,30,159.4
2025,4,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,4496,34,132.24
2025,4,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,4048,22,184
2025,4,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,3612,26,138.92
2025,4,ALEMANIA,KOELN/BONN,CGN,3517,44,79.93
2025,4,ALEMANIA,FRANKFURT /HAHN,HHN,1603,9,178.11
2025,4,ALEMANIA,MEMMINGEN,FMM,1451,8,181.38
2025,4,ALEMANIA,NUREMBERG,NUE,1307,7,186.71
2025,4,ALEMANIA,HAMBURGO/ FUHLSBUETTEL,HAM,1228,9,136.44
2025,4,FRANCIA,PARIS /ORLY,ORY,21140,121,174.71
2025,4,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,9550,97,98.45
2025,4,FRANCIA,NANTES / ATLANTIQUE,NTE,3752,21,178.67
2025,4,FRANCIA,TOULOUSE /BLAGNAC,TLS,3473,22,157.86
2025,4,FRANCIA,MARSELLA,MRS,3276,19,172.42
2025,4,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,1618,9,179.78
2025,4,FRANCIA,LYON SAINT-EXUPERY,LYS,1385,8,173.12
2025,4,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,25203,173,145.68
2025,4,HOLANDA,EINDHOVEN,EIN,13464,76,177.16
2025,4,HOLANDA,ROTTERDAM,RTM,3109,19,163.63
2025,4,REINO UNIDO,LONDRES/GATWICK,LGW,11518,77,149.58
2025,4,REINO UNIDO,LONDRES /STANSTED,STN,9813,56,175.23
2025,4,REINO UNIDO,LONDRES / HEATHROW,LHR,6469,53,122.06
2025,4,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,4052,22,184.18
2025,4,REINO UNIDO,BIRMINGHAM / INTERNACIONAL,BHX,2762,17,162.47
2025,4,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1615,9,179.44
2025,4,REINO UNIDO,EAST MIDLANDS,EMA,1506,9,167.33
2025,4,REINO UNIDO,BELFAST / INTERNACIONAL,BFS,1394,9,154.89
2025,4,REINO UNIDO,BRISTOL,BRS,1258,8,157.25
2025,4,SUIZA,ZURICH,ZRH,12274,77,159.4
2025,4,SUIZA,GINEBRA/COINTRIN,GVA,5817,42,138.5
2025,4,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,2978,17,175.18
2025,4,MARRUECOS,MARRAKECH /MENARA,RAK,6166,35,176.17
2025,4,MARRUECOS,TANGER /BOUKHALEF,TNG,4578,26,176.08
2025,4,MARRUECOS,FEZ/SAIS,FEZ,2750,16,171.88
2025,4,MARRUECOS,CASABLANCA/ MOHAMED V,CMN,1458,25,58.32
2025,4,MARRUECOS,AGADIR/AL MASSIRA,AGA,1369,8,171.12
2025,4,PORTUGAL,OPORTO,OPO,8071,48,168.15
2025,4,PORTUGAL,LISBOA,LIS,7674,74,103.7
2025,4,POLONIA,CRACOVIA /JUAN PABLO II INTERN,KRK,5978,30,199.27
2025,4,POLONIA,CHOPINA W WARSZAWIE,WAW,3788,17,222.82
2025,4,POLONIA,WROCLAW /STRACHOWICE,WRO,3265,18,181.39
2025,4,POLONIA,POZNAN /LAWICA,POZ,1826,10,182.6
2025,4,BELGICA,BRUSELAS,BRU,8763,50,175.26
2025,4,BELGICA,BRUSELAS/CHARLEROI,CRL,5320,29,183.45
2025,4,IRLANDA,DUBLIN,DUB,6434,39,164.97
2025,4,IRLANDA,CORK,ORK,3242,22,147.36
2025,4,TURQUIA,ISTANBUL HAVALIMANI,IST,9252,60,154.2
2025,4,AUSTRIA,VIENA  /INTERNACIONAL,VIE,8885,53,167.64
2025,4,RUMANIA,BUCAREST /OTOPENI INTERNACIONA,OTP,4770,24,198.75
2025,4,RUMANIA,CLUJ NAPOCA/SOMESENI,CLJ,1459,9,162.11
2025,4,RUMANIA,TIMISOARA,TSR,1312,8,164
2025,4,HUNGRIA,BUDAPEST/ FERIHEGY,BUD,7311,38,192.39
2025,4,BULGARIA,SOFIA ,SOF,3784,21,180.19
2025,4,MALTA,MALTA / LUQA,MLA,3015,18,167.5
2025,4,REPUBLICA CHECA,PRAGA /RUZYNE,PRG,2021,16,126.31
2025,4,ALBANIA,TIRANA,TIA,1600,8,200
2025,4,SUECIA,ESTOCOLMO/ARLANDA,ARN,1431,8,178.88
2025,4,DINAMARCA,COPENHAGUE,CPH,1330,8,166.25
2025,4,REPUBLICA DE SERBIA,BELGRADO / BEOGRAD,BEG,1320,9,146.67
2025,4,LETONIA,RIGA,RIX,865,7,123.57
2025,4,GRECIA,ATENAS/ATHINAI,ATH,691,5,138.2
2025,4,LUXEMBURGO,LUXEMBURGO,LUX,206,4,51.5
2025,3,ESPAÑA,PALMA DE MALLORCA,PMI,26452,200,132.26
2025,3,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,15177,157,96.67
2025,3,ESPAÑA,SEVILLA,SVQ,13946,112,124.52
2025,3,ESPAÑA,IBIZA,IBZ,11392,114,99.93
2025,3,ESPAÑA,BILBAO,BIO,9288,68,136.59
2025,3,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,7976,89,89.62
2025,3,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,7650,47,162.77
2025,3,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,6489,39,166.38
2025,3,ESPAÑA,GRAN CANARIA,LPA,6090,39,156.15
2025,3,ESPAÑA,ASTURIAS,OVD,2900,22,131.82
2025,3,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,2069,12,172.42
2025,3,ESPAÑA,TENERIFE SUR,TFS,1744,10,174.4
2025,3,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,1521,9,169
2025,3,ESPAÑA,BARCELONA-EL PRAT J.T.,BCN,1505,25,60.2
2025,3,ESPAÑA,A CORUÑA,LCG,1236,9,137.33
2025,3,ESPAÑA,MENORCA,MAH,1225,22,55.68
2025,3,ESPAÑA,SAN SEBASTIÁN,EAS,919,8,114.88
2025,3,ESPAÑA,VIGO,VGO,612,12,51
2025,3,ESPAÑA,LEÓN,LEN,381,4,95.25
2025,3,ESPAÑA,BURGOS / VILLAFRIA,RGS,278,4,69.5
2025,3,ESPAÑA,BADAJOZ/ TALAVERA LA REAL,BJZ,276,4,69
2025,3,ESPAÑA,VITORIA,VIT,198,24,8.25
2025,3,ITALIA,ROMA / FIUMICINO,FCO,24257,129,188.04
2025,3,ITALIA,MILAN /MALPENSA,MXP,13114,72,182.14
2025,3,ITALIA,MILAN/BERGAMO,BGY,11806,66,178.88
2025,3,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,8822,49,180.04
2025,3,ITALIA,PISA / GALILEO GALILEI,PSA,7259,40,181.48
2025,3,ITALIA,TREVISO/S.ANGELO (MIL),TSF,5456,30,181.87
2025,3,ITALIA,NAPOLES,NAP,4011,22,182.32
2025,3,ITALIA,BARI /PALESE,BRI,3906,22,177.55
2025,3,ITALIA,TURIN /CITTA DI TORINO,TRN,3232,18,179.56
2025,3,ITALIA,PALERMO /PUNTA RAISI,PMO,2302,13,177.08
2025,3,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,1629,9,181
2025,3,ITALIA,VERONA /VILLAFRANCA,VRN,281,2,140.5
2025,3,ITALIA,CAGLIARI / ELMAS,CAG,174,1,174
2025,3,ITALIA,LAMEZIA-TERME /S. EUFEMIA,SUF,169,1,169
2025,3,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,12681,69,183.78
2025,3,ALEMANIA,BERLIN BRANDENBURG,BER,6467,38,170.18
2025,3,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,5683,36,157.86
2025,3,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,4012,25,160.48
2025,3,ALEMANIA,KOELN/BONN,CGN,3772,43,87.72
2025,3,ALEMANIA,DUSSELDORF,DUS,3073,22,139.68
2025,3,ALEMANIA,NUREMBERG,NUE,2418,14,172.71
2025,3,ALEMANIA,MEMMINGEN,FMM,2234,13,171.85
2025,3,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,1553,12,129.42
2025,3,FRANCIA,PARIS /ORLY,ORY,14794,96,154.1
2025,3,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,9031,95,95.06
2025,3,FRANCIA,MARSELLA,MRS,3541,23,153.96
2025,3,FRANCIA,NANTES / ATLANTIQUE,NTE,3481,19,183.21
2025,3,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,2387,14,170.5
2025,3,FRANCIA,TOULOUSE /BLAGNAC,TLS,2306,14,164.71
2025,3,FRANCIA,LYON SAINT-EXUPERY,LYS,1514,9,168.22
2025,3,REINO UNIDO,LONDRES/GATWICK,LGW,13278,92,144.33
2025,3,REINO UNIDO,LONDRES /STANSTED,STN,12463,71,175.54
2025,3,REINO UNIDO,LONDRES / HEATHROW,LHR,3490,28,124.64
2025,3,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,2855,17,167.94
2025,3,REINO UNIDO,BIRMINGHAM / INTERNACIONAL,BHX,1545,10,154.5
2025,3,REINO UNIDO,BRISTOL,BRS,148,1,148
2025,3,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,21836,156,139.97
2025,3,HOLANDA,EINDHOVEN,EIN,9480,58,163.45
2025,3,HOLANDA,ROTTERDAM,RTM,2102,17,123.65
2025,3,BELGICA,BRUSELAS,BRU,11688,77,151.79
2025,3,BELGICA,BRUSELAS/CHARLEROI,CRL,6612,40,165.3
2025,3,BELGICA,LIEGE /BIERSET,LGG,0,14,0
