"Aeropuerto";"Año";"Mes";"País";"Operaciones Totales";"Pasajeros Totales";"PAX_medio";"iata_aeropuerto"
"NUREMBERG";"2024";"Enero      de 2024";"ALEMANIA";"10,000";"1,453";"0,1453000000000000";"NUE"
"NUREMBERG";"2023";"Julio      de 2023";"ALEMANIA";"9,000";"1,515";"0,1683333333333333";"NUE"
"NUREMBERG";"2025";"Agosto     de 2025";"ALEMANIA";"9,000";"1,684";"0,1871111111111111";"NUE"
"NUREMBERG";"2025";"Enero      de 2025";"ALEMANIA";"9,000";"1,446";"0,1606666666666667";"NUE"
"NUREMBERG";"2023";"Agosto     de 2023";"ALEMANIA";"9,000";"1,671";"0,1856666666666667";"NUE"
"NUREMBERG";"2025";"Septiembre de 2025";"ALEMANIA";"9,000";"1,675";"0,1861111111111111";"NUE"
"NUREMBERG";"2023";"Diciembre  de 2023";"ALEMANIA";"10,000";"1,729";"0,1729000000000000";"NUE"
"NUREMBERG";"2024";"Mayo       de 2024";"ALEMANIA";"9,000";"1,705";"0,1894444444444444";"NUE"
"NUREMBERG";"2023";"Noviembre  de 2023";"ALEMANIA";"8,000";"1,230";"0,1537500000000000";"NUE"
"NUREMBERG";"2022";"Junio      de 2022";"ALEMANIA";"9,000";"1,563";"0,1736666666666667";"NUE"
"NUREMBERG";"2024";"Julio      de 2024";"ALEMANIA";"9,000";"1,676";"0,1862222222222222";"NUE"
"NUREMBERG";"2023";"Febrero    de 2023";"ALEMANIA";"8,000";"1,432";"0,1790000000000000";"NUE"
"NUREMBERG";"2023";"Enero      de 2023";"ALEMANIA";"9,000";"1,504";"0,1671111111111111";"NUE"
"NUREMBERG";"2024";"Abril      de 2024";"ALEMANIA";"13,000";"2,302";"0,1770769230769231";"NUE"
"NUREMBERG";"2025";"Octubre    de 2025";"ALEMANIA";"9,000";"1,681";"0,1867777777777778";"NUE"
"NUREMBERG";"2025";"Julio      de 2025";"ALEMANIA";"8,000";"1,458";"0,1822500000000000";"NUE"
"NUREMBERG";"2022";"Diciembre  de 2022";"ALEMANIA";"8,000";"1,337";"0,1671250000000000";"NUE"
"NUREMBERG";"2025";"Mayo       de 2025";"ALEMANIA";"9,000";"1,678";"0,1864444444444444";"NUE"
"NUREMBERG";"2022";"Octubre    de 2022";"ALEMANIA";"9,000";"1,568";"0,1742222222222222";"NUE"
"NUREMBERG";"2023";"Abril      de 2023";"ALEMANIA";"8,000";"1,452";"0,1815000000000000";"NUE"
"NUREMBERG";"2024";"Octubre    de 2024";"ALEMANIA";"8,000";"1,536";"0,1920000000000000";"NUE"
"NUREMBERG";"2023";"Septiembre de 2023";"ALEMANIA";"8,000";"1,427";"0,1783750000000000";"NUE"
"NUREMBERG";"2023";"Junio      de 2023";"ALEMANIA";"9,000";"1,516";"0,1684444444444445";"NUE"
"NUREMBERG";"2024";"Febrero    de 2024";"ALEMANIA";"8,000";"1,429";"0,1786250000000000";"NUE"
"NUREMBERG";"2024";"Agosto     de 2024";"ALEMANIA";"9,000";"1,695";"0,1883333333333334";"NUE"
"NUREMBERG";"2025";"Abril      de 2025";"ALEMANIA";"7,000";"1,307";"0,1867142857142857";"NUE"
"NUREMBERG";"2025";"Junio      de 2025";"ALEMANIA";"9,000";"1,572";"0,1746666666666667";"NUE"
"NUREMBERG";"2025";"Febrero    de 2025";"ALEMANIA";"9,000";"1,581";"0,1756666666666667";"NUE"
"NUREMBERG";"2024";"Noviembre  de 2024";"ALEMANIA";"9,000";"1,088";"0,1208888888888889";"NUE"
"NUREMBERG";"2022";"Marzo      de 2022";"ALEMANIA";"1,000";"172,000";"172,0000000000000000";"NUE"
"NUREMBERG";"2025";"Noviembre  de 2025";"ALEMANIA";"13,000";"1,856";"0,1427692307692308";"NUE"
"NUREMBERG";"2025";"Marzo      de 2025";"ALEMANIA";"14,000";"2,418";"0,1727142857142857";"NUE"
"NUREMBERG";"2024";"Junio      de 2024";"ALEMANIA";"9,000";"1,595";"0,1772222222222222";"NUE"
"NUREMBERG";"2024";"Diciembre  de 2024";"ALEMANIA";"8,000";"1,439";"0,1798750000000000";"NUE"
"NUREMBERG";"2023";"Mayo       de 2023";"ALEMANIA";"9,000";"1,599";"0,1776666666666667";"NUE"
"NUREMBERG";"2024";"Marzo      de 2024";"ALEMANIA";"9,000";"1,646";"0,1828888888888889";"NUE"
"NUREMBERG";"2022";"Agosto     de 2022";"ALEMANIA";"8,000";"1,439";"0,1798750000000000";"NUE"
"NUREMBERG";"2024";"Septiembre de 2024";"ALEMANIA";"8,000";"1,485";"0,1856250000000000";"NUE"
"NUREMBERG";"2022";"Septiembre de 2022";"ALEMANIA";"9,000";"1,614";"0,1793333333333333";"NUE"
"OLBIA / COSTA SMERALDA";"2024";"Julio      de 2024";"ITALIA";"9,000";"1,446";"0,1606666666666667";"OLB"
"OLBIA / COSTA SMERALDA";"2023";"Mayo       de 2023";"ITALIA";"2,000";"282,000";"141,0000000000000000";"OLB"
"OLBIA / COSTA SMERALDA";"2023";"Julio      de 2023";"ITALIA";"9,000";"1,380";"0,1533333333333333";"OLB"
"OLBIA / COSTA SMERALDA";"2023";"Agosto     de 2023";"ITALIA";"9,000";"1,515";"0,1683333333333333";"OLB"
"OLBIA / COSTA SMERALDA";"2023";"Septiembre de 2023";"ITALIA";"5,000";"813,000";"162,5999999999999943";"OLB"
"OLBIA / COSTA SMERALDA";"2024";"Septiembre de 2024";"ITALIA";"4,000";"646,000";"161,5000000000000000";"OLB"
"OLBIA / COSTA SMERALDA";"2024";"Agosto     de 2024";"ITALIA";"9,000";"1,477";"0,1641111111111111";"OLB"
"OLBIA / COSTA SMERALDA";"2023";"Junio      de 2023";"ITALIA";"8,000";"1,001";"0,1251250000000000";"OLB"
"OLBIA / COSTA SMERALDA";"2024";"Junio      de 2024";"ITALIA";"3,000";"407,000";"135,6666666666666572";"OLB"
"OPORTO";"2022";"Mayo       de 2022";"PORTUGAL";"22,000";"3,714";"0,1688181818181818";"OPO"
"OPORTO";"2024";"Enero      de 2024";"PORTUGAL";"19,000";"3,316";"0,1745263157894737";"OPO"
"OPORTO";"2023";"Noviembre  de 2023";"PORTUGAL";"18,000";"3,111";"0,1728333333333333";"OPO"
"OPORTO";"2022";"Junio      de 2022";"PORTUGAL";"21,000";"3,521";"0,1676666666666667";"OPO"
"OPORTO";"2025";"Agosto     de 2025";"PORTUGAL";"48,000";"8,976";"0,1870000000000000";"OPO"
"OPORTO";"2023";"Abril      de 2023";"PORTUGAL";"25,000";"4,336";"0,1734400000000000";"OPO"
"OPORTO";"2024";"Agosto     de 2024";"PORTUGAL";"40,000";"7,436";"0,1859000000000000";"OPO"
"OPORTO";"2025";"Junio      de 2025";"PORTUGAL";"45,000";"8,127";"0,1806000000000000";"OPO"
"OPORTO";"2023";"Julio      de 2023";"PORTUGAL";"36,000";"6,409";"0,1780277777777778";"OPO"
"OPORTO";"2022";"Enero      de 2022";"PORTUGAL";"10,000";"1,092";"0,1092000000000000";"OPO"
"OPORTO";"2023";"Enero      de 2023";"PORTUGAL";"18,000";"2,850";"0,1583333333333333";"OPO"
"OPORTO";"2022";"Marzo      de 2022";"PORTUGAL";"15,000";"2,378";"0,1585333333333333";"OPO"
"OPORTO";"2024";"Junio      de 2024";"PORTUGAL";"35,000";"6,300";"0,1800000000000000";"OPO"
"OPORTO";"2022";"Febrero    de 2022";"PORTUGAL";"12,000";"1,758";"0,1465000000000000";"OPO"
"OPORTO";"2023";"Octubre    de 2023";"PORTUGAL";"35,000";"5,988";"0,1710857142857143";"OPO"
"OPORTO";"2022";"Noviembre  de 2022";"PORTUGAL";"17,000";"2,598";"0,1528235294117647";"OPO"
"OPORTO";"2025";"Marzo      de 2025";"PORTUGAL";"31,000";"5,422";"0,1749032258064516";"OPO"
"OPORTO";"2024";"Diciembre  de 2024";"PORTUGAL";"27,000";"4,460";"0,1651851851851852";"OPO"
"OPORTO";"2024";"Noviembre  de 2024";"PORTUGAL";"26,000";"3,984";"0,1532307692307692";"OPO"
"OPORTO";"2023";"Diciembre  de 2023";"PORTUGAL";"22,000";"3,471";"0,1577727272727273";"OPO"
"OPORTO";"2023";"Junio      de 2023";"PORTUGAL";"34,000";"5,954";"0,1751176470588235";"OPO"
"OPORTO";"2025";"Enero      de 2025";"PORTUGAL";"21,000";"3,725";"0,1773809523809524";"OPO"
"OPORTO";"2025";"Mayo       de 2025";"PORTUGAL";"45,000";"7,901";"0,1755777777777778";"OPO"
"OPORTO";"2025";"Febrero    de 2025";"PORTUGAL";"24,000";"4,352";"0,1813333333333333";"OPO"
"OPORTO";"2024";"Octubre    de 2024";"PORTUGAL";"41,000";"7,117";"0,1735853658536585";"OPO"
"OPORTO";"2025";"Julio      de 2025";"PORTUGAL";"50,000";"9,033";"0,1806600000000000";"OPO"
"OPORTO";"2024";"Marzo      de 2024";"PORTUGAL";"25,000";"4,421";"0,1768400000000000";"OPO"
"OPORTO";"2022";"Julio      de 2022";"PORTUGAL";"22,000";"3,654";"0,1660909090909091";"OPO"
"OPORTO";"2022";"Abril      de 2022";"PORTUGAL";"21,000";"3,485";"0,1659523809523809";"OPO"
"OPORTO";"2025";"Abril      de 2025";"PORTUGAL";"48,000";"8,071";"0,1681458333333333";"OPO"
"OPORTO";"2024";"Septiembre de 2024";"PORTUGAL";"38,000";"6,903";"0,1816578947368421";"OPO"
"OPORTO";"2022";"Diciembre  de 2022";"PORTUGAL";"16,000";"2,557";"0,1598125000000000";"OPO"
"OPORTO";"2022";"Agosto     de 2022";"PORTUGAL";"22,000";"3,925";"0,1784090909090909";"OPO"
"OPORTO";"2025";"Noviembre  de 2025";"PORTUGAL";"35,000";"6,382";"0,1823428571428571";"OPO"
"OPORTO";"2023";"Septiembre de 2023";"PORTUGAL";"24,000";"4,269";"0,1778750000000000";"OPO"
"OPORTO";"2025";"Octubre    de 2025";"PORTUGAL";"54,000";"9,413";"0,1743148148148148";"OPO"
"OPORTO";"2022";"Septiembre de 2022";"PORTUGAL";"21,000";"3,643";"0,1734761904761905";"OPO"
"OPORTO";"2023";"Febrero    de 2023";"PORTUGAL";"16,000";"2,594";"0,1621250000000000";"OPO"
"OPORTO";"2023";"Marzo      de 2023";"PORTUGAL";"20,000";"3,305";"0,1652500000000000";"OPO"
"OPORTO";"2025";"Septiembre de 2025";"PORTUGAL";"47,000";"8,432";"0,1794042553191489";"OPO"
"OPORTO";"2024";"Mayo       de 2024";"PORTUGAL";"26,000";"4,544";"0,1747692307692308";"OPO"
"OPORTO";"2023";"Agosto     de 2023";"PORTUGAL";"35,000";"6,343";"0,1812285714285714";"OPO"
"OPORTO";"2024";"Febrero    de 2024";"PORTUGAL";"16,000";"2,819";"0,1761875000000000";"OPO"
"OPORTO";"2024";"Abril      de 2024";"PORTUGAL";"25,000";"4,461";"0,1784400000000000";"OPO"
"OPORTO";"2022";"Octubre    de 2022";"PORTUGAL";"23,000";"3,824";"0,1662608695652174";"OPO"
"OPORTO";"2024";"Julio      de 2024";"PORTUGAL";"35,000";"6,360";"0,1817142857142857";"OPO"
"OPORTO";"2023";"Mayo       de 2023";"PORTUGAL";"27,000";"4,443";"0,1645555555555555";"OPO"
"OSLO / GARDERMOEN";"2025";"Junio      de 2025";"NORUEGA";"2,000";"372,000";"186,0000000000000000";"OSL"
"OSLO / GARDERMOEN";"2025";"Julio      de 2025";"NORUEGA";"4,000";"613,000";"153,2500000000000000";"OSL"
"OSLO / GARDERMOEN";"2022";"Julio      de 2022";"NORUEGA";"9,000";"1,499";"0,1665555555555556";"OSL"
"OSLO / GARDERMOEN";"2022";"Junio      de 2022";"NORUEGA";"1,000";"177,000";"177,0000000000000000";"OSL"
"OSLO / GARDERMOEN";"2025";"Agosto     de 2025";"NORUEGA";"3,000";"372,000";"124,0000000000000000";"OSL"
"OSLO / GARDERMOEN";"2022";"Agosto     de 2022";"NORUEGA";"4,000";"348,000";"87,0000000000000000";"OSL"
"OSTRAVA /MOSNOV";"2024";"Diciembre  de 2024";"REPUBLICA CHECA";"1,000";"45,000";"45,0000000000000000";"OSR"
"PALERMO /PUNTA RAISI";"2024";"Mayo       de 2024";"ITALIA";"14,000";"2,443";"0,1745000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Enero      de 2023";"ITALIA";"9,000";"1,533";"0,1703333333333333";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Agosto     de 2022";"ITALIA";"9,000";"1,582";"0,1757777777777778";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Junio      de 2022";"ITALIA";"8,000";"1,356";"0,1695000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Junio      de 2023";"ITALIA";"17,000";"2,938";"0,1728235294117647";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Marzo      de 2025";"ITALIA";"13,000";"2,302";"0,1770769230769231";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Julio      de 2024";"ITALIA";"18,000";"3,324";"0,1846666666666666";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Septiembre de 2025";"ITALIA";"13,000";"2,352";"0,1809230769230769";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Diciembre  de 2022";"ITALIA";"9,000";"1,528";"0,1697777777777778";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Abril      de 2024";"ITALIA";"13,000";"2,322";"0,1786153846153846";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Abril      de 2025";"ITALIA";"14,000";"2,432";"0,1737142857142857";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Septiembre de 2023";"ITALIA";"18,000";"3,189";"0,1771666666666667";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Mayo       de 2025";"ITALIA";"13,000";"2,295";"0,1765384615384615";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Octubre    de 2025";"ITALIA";"15,000";"2,717";"0,1811333333333333";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Enero      de 2022";"ITALIA";"4,000";"485,000";"121,2500000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Octubre    de 2024";"ITALIA";"13,000";"2,265";"0,1742307692307692";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Junio      de 2025";"ITALIA";"12,000";"2,135";"0,1779166666666666";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Noviembre  de 2025";"ITALIA";"18,000";"3,312";"0,1840000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Octubre    de 2022";"ITALIA";"9,000";"1,614";"0,1793333333333333";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Mayo       de 2023";"ITALIA";"18,000";"3,204";"0,1780000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Agosto     de 2025";"ITALIA";"13,000";"2,403";"0,1848461538461539";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Mayo       de 2022";"ITALIA";"9,000";"1,536";"0,1706666666666667";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Julio      de 2023";"ITALIA";"18,000";"3,256";"0,1808888888888889";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Marzo      de 2024";"ITALIA";"9,000";"1,499";"0,1665555555555556";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Febrero    de 2024";"ITALIA";"8,000";"1,384";"0,1730000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Febrero    de 2025";"ITALIA";"12,000";"2,042";"0,1701666666666667";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Febrero    de 2023";"ITALIA";"8,000";"1,340";"0,1675000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Marzo      de 2023";"ITALIA";"10,000";"1,664";"0,1664000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Noviembre  de 2022";"ITALIA";"8,000";"1,370";"0,1712500000000000";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Junio      de 2024";"ITALIA";"12,000";"2,019";"0,1682500000000000";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Julio      de 2025";"ITALIA";"14,000";"2,561";"0,1829285714285714";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Octubre    de 2023";"ITALIA";"18,000";"3,186";"0,1770000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Diciembre  de 2023";"ITALIA";"10,000";"1,555";"0,1555000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Febrero    de 2022";"ITALIA";"8,000";"993,000";"124,1250000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Diciembre  de 2024";"ITALIA";"11,000";"1,804";"0,1640000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2025";"Enero      de 2025";"ITALIA";"9,000";"1,488";"0,1653333333333333";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Noviembre  de 2024";"ITALIA";"9,000";"1,298";"0,1442222222222222";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Marzo      de 2022";"ITALIA";"9,000";"1,324";"0,1471111111111111";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Abril      de 2022";"ITALIA";"9,000";"1,458";"0,1620000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Septiembre de 2024";"ITALIA";"17,000";"3,114";"0,1831764705882353";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Agosto     de 2024";"ITALIA";"17,000";"3,093";"0,1819411764705882";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Noviembre  de 2023";"ITALIA";"8,000";"1,283";"0,1603750000000000";"PMO"
"PALERMO /PUNTA RAISI";"2024";"Enero      de 2024";"ITALIA";"10,000";"1,612";"0,1612000000000000";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Julio      de 2022";"ITALIA";"9,000";"1,474";"0,1637777777777778";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Abril      de 2023";"ITALIA";"17,000";"2,936";"0,1727058823529412";"PMO"
"PALERMO /PUNTA RAISI";"2023";"Agosto     de 2023";"ITALIA";"17,000";"3,110";"0,1829411764705882";"PMO"
"PALERMO /PUNTA RAISI";"2022";"Septiembre de 2022";"ITALIA";"9,000";"1,623";"0,1803333333333333";"PMO"
"PALMA DE MALLORCA";"2025";"Mayo       de 2025";"ESPAÑA";"215,000";"29,755";"0,1383953488372093";"PMI"
"PALMA DE MALLORCA";"2025";"Septiembre de 2025";"ESPAÑA";"203,000";"29,052";"0,1431133004926108";"PMI"
"PALMA DE MALLORCA";"2024";"Febrero    de 2024";"ESPAÑA";"184,000";"22,631";"0,1229945652173913";"PMI"
"PALMA DE MALLORCA";"2023";"Abril      de 2023";"ESPAÑA";"266,000";"32,836";"0,1234436090225564";"PMI"
"PALMA DE MALLORCA";"2024";"Septiembre de 2024";"ESPAÑA";"260,000";"35,504";"0,1365538461538461";"PMI"
"PALMA DE MALLORCA";"2022";"Marzo      de 2022";"ESPAÑA";"187,000";"19,585";"0,1047326203208556";"PMI"
"PALMA DE MALLORCA";"2022";"Julio      de 2022";"ESPAÑA";"268,000";"37,644";"0,1404626865671642";"PMI"
"PALMA DE MALLORCA";"2024";"Mayo       de 2024";"ESPAÑA";"262,000";"33,258";"0,1269389312977099";"PMI"
"PALMA DE MALLORCA";"2023";"Noviembre  de 2023";"ESPAÑA";"203,000";"24,312";"0,1197635467980296";"PMI"
"PALMA DE MALLORCA";"2022";"Octubre    de 2022";"ESPAÑA";"267,000";"31,160";"0,1167041198501873";"PMI"
"PALMA DE MALLORCA";"2024";"Diciembre  de 2024";"ESPAÑA";"175,000";"23,177";"0,1324400000000000";"PMI"
"PALMA DE MALLORCA";"2024";"Junio      de 2024";"ESPAÑA";"267,000";"37,077";"0,1388651685393258";"PMI"
"PALMA DE MALLORCA";"2024";"Julio      de 2024";"ESPAÑA";"262,000";"38,660";"0,1475572519083969";"PMI"
"PALMA DE MALLORCA";"2023";"Enero      de 2023";"ESPAÑA";"179,000";"18,488";"0,1032849162011173";"PMI"
"PALMA DE MALLORCA";"2025";"Julio      de 2025";"ESPAÑA";"216,000";"32,679";"0,1512916666666667";"PMI"
"PALMA DE MALLORCA";"2025";"Agosto     de 2025";"ESPAÑA";"223,000";"33,771";"0,1514394618834081";"PMI"
"PALMA DE MALLORCA";"2025";"Junio      de 2025";"ESPAÑA";"205,000";"29,977";"0,1462292682926829";"PMI"
"PALMA DE MALLORCA";"2023";"Febrero    de 2023";"ESPAÑA";"160,000";"17,900";"0,1118750000000000";"PMI"
"PALMA DE MALLORCA";"2024";"Abril      de 2024";"ESPAÑA";"254,000";"31,915";"0,1256496062992126";"PMI"
"PALMA DE MALLORCA";"2024";"Noviembre  de 2024";"ESPAÑA";"162,000";"19,500";"0,1203703703703704";"PMI"
"PALMA DE MALLORCA";"2025";"Marzo      de 2025";"ESPAÑA";"200,000";"26,452";"0,1322600000000000";"PMI"
"PALMA DE MALLORCA";"2022";"Febrero    de 2022";"ESPAÑA";"128,000";"14,062";"0,1098593750000000";"PMI"
"PALMA DE MALLORCA";"2022";"Diciembre  de 2022";"ESPAÑA";"184,000";"21,468";"0,1166739130434783";"PMI"
"PALMA DE MALLORCA";"2023";"Agosto     de 2023";"ESPAÑA";"277,000";"41,971";"0,1515198555956679";"PMI"
"PALMA DE MALLORCA";"2023";"Mayo       de 2023";"ESPAÑA";"285,000";"30,974";"0,1086807017543860";"PMI"
"PALMA DE MALLORCA";"2025";"Abril      de 2025";"ESPAÑA";"200,000";"27,110";"0,1355500000000000";"PMI"
"PALMA DE MALLORCA";"2023";"Octubre    de 2023";"ESPAÑA";"277,000";"33,398";"0,1205703971119134";"PMI"
"PALMA DE MALLORCA";"2025";"Octubre    de 2025";"ESPAÑA";"225,000";"29,886";"0,1328266666666667";"PMI"
"PALMA DE MALLORCA";"2023";"Marzo      de 2023";"ESPAÑA";"192,000";"22,269";"0,1159843750000000";"PMI"
"PALMA DE MALLORCA";"2024";"Marzo      de 2024";"ESPAÑA";"221,000";"27,526";"0,1245520361990950";"PMI"
"PALMA DE MALLORCA";"2024";"Agosto     de 2024";"ESPAÑA";"259,000";"38,573";"0,1489305019305019";"PMI"
"PALMA DE MALLORCA";"2023";"Julio      de 2023";"ESPAÑA";"287,000";"39,761";"0,1385400696864112";"PMI"
"PALMA DE MALLORCA";"2025";"Febrero    de 2025";"ESPAÑA";"155,000";"21,110";"0,1361935483870968";"PMI"
"PALMA DE MALLORCA";"2022";"Septiembre de 2022";"ESPAÑA";"271,000";"35,330";"0,1303690036900369";"PMI"
"PALMA DE MALLORCA";"2022";"Enero      de 2022";"ESPAÑA";"153,000";"12,503";"0,0817189542483660";"PMI"
"PALMA DE MALLORCA";"2023";"Junio      de 2023";"ESPAÑA";"278,000";"35,347";"0,1271474820143885";"PMI"
"PALMA DE MALLORCA";"2022";"Agosto     de 2022";"ESPAÑA";"270,000";"40,492";"0,1499703703703704";"PMI"
"PALMA DE MALLORCA";"2025";"Enero      de 2025";"ESPAÑA";"142,000";"18,103";"0,1274859154929578";"PMI"
"PALMA DE MALLORCA";"2023";"Septiembre de 2023";"ESPAÑA";"277,000";"35,261";"0,1272960288808664";"PMI"
"PALMA DE MALLORCA";"2022";"Noviembre  de 2022";"ESPAÑA";"178,000";"21,020";"0,1180898876404494";"PMI"
"PALMA DE MALLORCA";"2023";"Diciembre  de 2023";"ESPAÑA";"213,000";"26,525";"0,1245305164319249";"PMI"
"PALMA DE MALLORCA";"2025";"Noviembre  de 2025";"ESPAÑA";"194,000";"25,444";"0,1311546391752577";"PMI"
"PALMA DE MALLORCA";"2024";"Octubre    de 2024";"ESPAÑA";"246,000";"30,184";"0,1226991869918699";"PMI"
"PALMA DE MALLORCA";"2022";"Junio      de 2022";"ESPAÑA";"270,000";"33,042";"0,1223777777777778";"PMI"
"PALMA DE MALLORCA";"2022";"Mayo       de 2022";"ESPAÑA";"270,000";"27,978";"0,1036222222222222";"PMI"
"PALMA DE MALLORCA";"2024";"Enero      de 2024";"ESPAÑA";"191,000";"20,291";"0,1062356020942408";"PMI"
"PALMA DE MALLORCA";"2022";"Abril      de 2022";"ESPAÑA";"255,000";"28,494";"0,1117411764705882";"PMI"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2023";"Mayo       de 2023";"FRANCIA";"9,000";"1,572";"0,1746666666666667";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2024";"Diciembre  de 2024";"FRANCIA";"12,000";"1,964";"0,1636666666666667";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2022";"Marzo      de 2022";"FRANCIA";"8,000";"1,369";"0,1711250000000000";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2023";"Febrero    de 2023";"FRANCIA";"8,000";"1,382";"0,1727500000000000";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2025";"Abril      de 2025";"FRANCIA";"9,000";"1,618";"0,1797777777777778";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2024";"Septiembre de 2024";"FRANCIA";"10,000";"1,632";"0,1632000000000000";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2022";"Abril      de 2022";"FRANCIA";"9,000";"1,568";"0,1742222222222222";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2025";"Febrero    de 2025";"FRANCIA";"11,000";"1,939";"0,1762727272727273";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2022";"Junio      de 2022";"FRANCIA";"8,000";"1,327";"0,1658750000000000";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2025";"Octubre    de 2025";"FRANCIA";"9,000";"1,547";"0,1718888888888889";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2023";"Diciembre  de 2023";"FRANCIA";"16,000";"2,725";"0,1703125000000000";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2024";"Mayo       de 2024";"FRANCIA";"13,000";"2,092";"0,1609230769230769";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2023";"Septiembre de 2023";"FRANCIA";"9,000";"1,534";"0,1704444444444445";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2022";"Mayo       de 2022";"FRANCIA";"9,000";"1,430";"0,1588888888888889";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2023";"Marzo      de 2023";"FRANCIA";"8,000";"1,255";"0,1568750000000000";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2023";"Julio      de 2023";"FRANCIA";"9,000";"1,614";"0,1793333333333333";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2024";"Febrero    de 2024";"FRANCIA";"11,000";"1,938";"0,1761818181818182";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2024";"Junio      de 2024";"FRANCIA";"12,000";"2,145";"0,1787500000000000";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2025";"Marzo      de 2025";"FRANCIA";"14,000";"2,387";"0,1705000000000000";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2025";"Agosto     de 2025";"FRANCIA";"9,000";"1,622";"0,1802222222222222";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2022";"Noviembre  de 2022";"FRANCIA";"9,000";"1,495";"0,1661111111111111";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2025";"Junio      de 2025";"FRANCIA";"9,000";"1,548";"0,1720000000000000";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2022";"Septiembre de 2022";"FRANCIA";"8,000";"1,335";"0,1668750000000000";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2023";"Abril      de 2023";"FRANCIA";"9,000";"1,553";"0,1725555555555555";"BVA"
"PARIS /BEAUVAIS-TILLE AIRPORT";"2023";"Octubre    de 2023";"FRANCIA";"10,000";"1,685";"0,1685000000000000";"BVA"
