"Icao_Aerolinea";"Iata_Aeropuerto";"Fecha";"Hora";"Vuelo";"Origen";"Estado";"Numero_Vuelo";"Nombre_Aeropuerto";"Ciudad_Aeropuerto";"País_Aeropuerto";"Icao_Aeropuerto";"Latitud";"Longitud";"Altitud";"Zona_Horaria";"Nombre_Aerolinea";"País_Aerolinea";"PAX_Medio_Aeropuerto";"PAX_Medio_Compania";"PAX_Medio_Total";"franja_horaria"
"RYR";"PMO";"2025-11-09";"18:40";"RYR4486";"PALERMO /PUNTA RAISI (PMO)";"No informado";"4486";"Falcone–Borsellino Airport";"Palermo";"Italy";"LICJ";"38,1759990000000";"13,09100000000000";"65";"Europe/Rome";"RYANAIR DAC";"Ireland";"170,3295744680851";"169,882861189801702";"170,1062178289434";"Noche"
"RYR";"IBZ";"2025-11-19";"20:05";"RYR616";"IBIZA (IBZ)";"No informado";"616";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38,8728981018000";"1,37311995029000";"24";"Europe/Madrid";"RYANAIR DAC";"Ireland";"111,1631914893617";"169,882861189801702";"140,5230263395817";"Noche"
"RYR";"STN";"2025-11-20";"10:55";"RYR643";"LONDRES /STANSTED (STN)";"No informado";"643";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Mañana"
"RYR";"STN";"2025-11-17";"23:15";"RYR6325";"LONDRES /STANSTED (STN)";"No informado";"6325";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Noche"
"RYR";"TRS";"2025-11-14";"16:20";"RYR618";"TRIESTE (TRS)";"No informado";"618";"Trieste–Friuli Venezia Giulia Airport";"Ronchi De Legionari";"Italy";"LIPQ";"45,8274990000000";"13,47220000000000";"39";"Europe/Rome";"RYANAIR DAC";"Ireland";"171,9080851063830";"169,882861189801702";"170,8954731480923";"Tarde"
"RYR";"STN";"2025-11-16";"10:25";"RYR643";"LONDRES /STANSTED (STN)";"No informado";"643";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Mañana"
"RYR";"SVQ";"2025-11-20";"17:00";"RYR2206";"SEVILLA (SVQ)";"No informado";"2206";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37,4179992675781";"-5,89310979843140";"112";"Europe/Madrid";"RYANAIR DAC";"Ireland";"118,2457446808511";"169,882861189801702";"144,0643029353264";"Tarde"
"RYR";"TSF";"2025-11-19";"11:45";"RYR6248";"TREVISO/S.ANGELO (MIL) (TSF)";"No informado";"6248";"Treviso-Sant'Angelo Airport";"Treviso";"Italy";"LIPH";"45,6483990000000";"12,19440000000000";"59";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,1665957446808";"169,882861189801702";"172,5247284672413";"Mañana"
"RYR";"FMM";"2025-11-17";"08:20";"RYR1848";"MEMMINGEN (FMM)";"No informado";"1848";"Memmingen Allgau Airport";"Memmingen";"Germany";"EDJA";"47,9888000488000";"10,23950004580000";"2077";"Europe/Berlin";"RYANAIR DAC";"Ireland";"167,9887878787879";"169,882861189801702";"168,9358245342948";"Mañana"
"RYR";"FMM";"2025-11-15";"18:20";"RYR1848";"MEMMINGEN (FMM)";"No informado";"1848";"Memmingen Allgau Airport";"Memmingen";"Germany";"EDJA";"47,9888000488000";"10,23950004580000";"2077";"Europe/Berlin";"RYANAIR DAC";"Ireland";"167,9887878787879";"169,882861189801702";"168,9358245342948";"Noche"
"RYR";"SVQ";"2025-11-18";"12:05";"RYR2206";"SEVILLA (SVQ)";"No informado";"2206";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37,4179992675781";"-5,89310979843140";"112";"Europe/Madrid";"RYANAIR DAC";"Ireland";"118,2457446808511";"169,882861189801702";"144,0643029353264";"Tarde"
"RYR";"TRN";"2025-11-13";"21:20";"RYR2259";"TURIN (TRN)";"No informado";"2259";"Turin Airport";"Torino";"Italy";"LIMF";"45,2008020000000";"7,64963000000000";"989";"Europe/Rome";"RYANAIR DAC";"Ireland";"170,2810638297872";"169,882861189801702";"170,0819625097945";"Noche"
"RYR";"POZ";"2025-11-13";"09:45";"RYR4741";"POZNAN /LAWICA (POZ)";"No informado";"4741";"Poznań-Ławica Airport";"Poznan";"Poland";"EPPO";"52,4210014343000";"16,82629966740000";"308";"Europe/Warsaw";"RYANAIR DAC";"Ireland";"180,7600000000000";"169,882861189801702";"175,3214305949008";"Mañana"
"RYR";"TSF";"2025-11-14";"11:30";"RYR6248";"TREVISO/S.ANGELO (MIL) (TSF)";"No informado";"6248";"Treviso-Sant'Angelo Airport";"Treviso";"Italy";"LIPH";"45,6483990000000";"12,19440000000000";"59";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,1665957446808";"169,882861189801702";"172,5247284672413";"Mañana"
"RYR";"TSF";"2025-11-21";"23:10";"RYR7267";"TREVISO/S.ANGELO (MIL) (TSF)";"No informado";"7267";"Treviso-Sant'Angelo Airport";"Treviso";"Italy";"LIPH";"45,6483990000000";"12,19440000000000";"59";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,1665957446808";"169,882861189801702";"172,5247284672413";"Noche"
"RYR";"TSF";"2025-11-20";"10:55";"RYR6248";"TREVISO/S.ANGELO (MIL) (TSF)";"No informado";"6248";"Treviso-Sant'Angelo Airport";"Treviso";"Italy";"LIPH";"45,6483990000000";"12,19440000000000";"59";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,1665957446808";"169,882861189801702";"172,5247284672413";"Mañana"
"RYR";"BGY";"2025-11-12";"17:20";"RYR497";"MILAN/BERGAMO (BGY)";"No informado";"497";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Tarde"
"RYR";"STN";"2025-11-19";"11:15";"RYR643";"LONDRES /STANSTED (STN)";"No informado";"643";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Mañana"
"RYR";"FKB";"2025-11-21";"23:20";"RYR1780";"BADEN BADEN-KARLSRUHE (FKB) (FKB)";"No informado";"1780";"Karlsruhe Baden-Baden Airport";"Karlsruhe/Baden-Baden";"Germany";"EDSB";"48,7793998718000";"8,08049964905000";"408";"Europe/Berlin";"RYANAIR DAC";"Ireland";"170,1908510638298";"169,882861189801702";"170,0368561268157";"Noche"
"RYR";"PSA";"2025-11-09";"14:10";"RYR952";"PISA / GALILEO GALILEI (PSA)";"No informado";"952";"Pisa International Airport";"Pisa";"Italy";"LIRP";"43,6838990000000";"10,39270000000000";"6";"Europe/Rome";"RYANAIR DAC";"Ireland";"171,3404255319149";"169,882861189801702";"170,6116433608583";"Tarde"
"RYR";"FKB";"2025-11-19";"08:45";"RYR1780";"BADEN BADEN-KARLSRUHE (FKB) (FKB)";"No informado";"1780";"Karlsruhe Baden-Baden Airport";"Karlsruhe/Baden-Baden";"Germany";"EDSB";"48,7793998718000";"8,08049964905000";"408";"Europe/Berlin";"RYANAIR DAC";"Ireland";"170,1908510638298";"169,882861189801702";"170,0368561268157";"Mañana"
"RYR";"FKB";"2025-11-16";"16:10";"RYR1780";"BADEN BADEN-KARLSRUHE (FKB) (FKB)";"No informado";"1780";"Karlsruhe Baden-Baden Airport";"Karlsruhe/Baden-Baden";"Germany";"EDSB";"48,7793998718000";"8,08049964905000";"408";"Europe/Berlin";"RYANAIR DAC";"Ireland";"170,1908510638298";"169,882861189801702";"170,0368561268157";"Tarde"
"RYR";"PSR";"2025-11-17";"21:45";"RYR6415";"PESCARA (PSR)";"No informado";"6415";"Pescara International Airport";"Pescara";"Italy";"LIBP";"42,4317020000000";"14,18110000000000";"48";"Europe/Rome";"RYANAIR DAC";"Ireland";"174,2600000000000";"169,882861189801702";"172,0714305949008";"Noche"
"RYR";"FCO";"2025-11-12";"17:10";"RYR993";"ROMA /FIUMICINO (FCO)";"No informado";"993";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Tarde"
"RYR";"PMI";"2025-11-22";"13:35";"RYR7215";"PALMA DE MALLORCA (PMI)";"No informado";"7215";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39,5517005920000";"2,73881006241000";"27";"Europe/Madrid";"RYANAIR DAC";"Ireland";"126,7802127659574";"169,882861189801702";"148,3315369778796";"Tarde"
"RYR";"TSF";"2025-11-18";"19:10";"RYR6248";"TREVISO/S.ANGELO (MIL) (TSF)";"No informado";"6248";"Treviso-Sant'Angelo Airport";"Treviso";"Italy";"LIPH";"45,6483990000000";"12,19440000000000";"59";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,1665957446808";"169,882861189801702";"172,5247284672413";"Noche"
"RYR";"RAK";"2025-11-09";"10:43";"RYR5034";"MARRAKECH (RAK)";"Finalizado";"5034";"Menara Airport";"Marrakech";"Morocco";"GMMX";"31,6068992615000";"-8,03629970551000";"1545";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"165,6275555555555";"169,882861189801702";"167,7552083726786";"Mañana"
"RYR";"TRS";"2025-11-15";"19:00";"RYR618";"TRIESTE (TRS)";"No informado";"618";"Trieste–Friuli Venezia Giulia Airport";"Ronchi De Legionari";"Italy";"LIPQ";"45,8274990000000";"13,47220000000000";"39";"Europe/Rome";"RYANAIR DAC";"Ireland";"171,9080851063830";"169,882861189801702";"170,8954731480923";"Noche"
"RYR";"STN";"2025-11-21";"17:55";"RYR1736";"LONDRES /STANSTED (STN)";"No informado";"1736";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Tarde"
"RYR";"TSF";"2025-11-10";"22:55";"RYR6248";"TREVISO/S.ANGELO (MIL) (TSF)";"No informado";"6248";"Treviso-Sant'Angelo Airport";"Treviso";"Italy";"LIPH";"45,6483990000000";"12,19440000000000";"59";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,1665957446808";"169,882861189801702";"172,5247284672413";"Noche"
"RYR";"TSF";"2025-11-09";"21:10";"RYR7267";"TREVISO/S.ANGELO (MIL) (TSF)";"No informado";"7267";"Treviso-Sant'Angelo Airport";"Treviso";"Italy";"LIPH";"45,6483990000000";"12,19440000000000";"59";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,1665957446808";"169,882861189801702";"172,5247284672413";"Noche"
"RYR";"STN";"2025-11-14";"13:30";"RYR643";"LONDRES /STANSTED (STN)";"No informado";"643";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Tarde"
"RYR";"STN";"2025-11-21";"23:35";"RYR6325";"LONDRES /STANSTED (STN)";"No informado";"6325";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Noche"
"RYR";"TRN";"2025-11-17";"15:35";"RYR2259";"TURIN (TRN)";"No informado";"2259";"Turin Airport";"Torino";"Italy";"LIMF";"45,2008020000000";"7,64963000000000";"989";"Europe/Rome";"RYANAIR DAC";"Ireland";"170,2810638297872";"169,882861189801702";"170,0819625097945";"Tarde"
"RYR";"TSF";"2025-11-15";"17:40";"RYR6248";"TREVISO/S.ANGELO (MIL) (TSF)";"No informado";"6248";"Treviso-Sant'Angelo Airport";"Treviso";"Italy";"LIPH";"45,6483990000000";"12,19440000000000";"59";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,1665957446808";"169,882861189801702";"172,5247284672413";"Tarde"
"RYR";"ORK";"2025-11-18";"19:25";"RYR8109";"CORK (ORK)";"No informado";"8109";"Cork Airport";"Cork";"Ireland";"EICK";"51,8413009643555";"-8,49110984802246";"502";"Europe/Dublin";"RYANAIR DAC";"Ireland";"165,8661904761905";"169,882861189801702";"167,8745258329961";"Noche"
"RYR";"ORK";"2025-11-15";"09:20";"RYR8109";"CORK (ORK)";"No informado";"8109";"Cork Airport";"Cork";"Ireland";"EICK";"51,8413009643555";"-8,49110984802246";"502";"Europe/Dublin";"RYANAIR DAC";"Ireland";"165,8661904761905";"169,882861189801702";"167,8745258329961";"Mañana"
"RYR";"TRS";"2025-11-10";"14:35";"RYR618";"TRIESTE (TRS)";"No informado";"618";"Trieste–Friuli Venezia Giulia Airport";"Ronchi De Legionari";"Italy";"LIPQ";"45,8274990000000";"13,47220000000000";"39";"Europe/Rome";"RYANAIR DAC";"Ireland";"171,9080851063830";"169,882861189801702";"170,8954731480923";"Tarde"
"RYR";"RAK";"2025-11-21";"17:10";"RYR9331";"MARRAKECH (RAK)";"No informado";"9331";"Menara Airport";"Marrakech";"Morocco";"GMMX";"31,6068992615000";"-8,03629970551000";"1545";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"165,6275555555555";"169,882861189801702";"167,7552083726786";"Tarde"
"RYR";"TRN";"2025-11-14";"18:20";"RYR2259";"TURIN (TRN)";"No informado";"2259";"Turin Airport";"Torino";"Italy";"LIMF";"45,2008020000000";"7,64963000000000";"989";"Europe/Rome";"RYANAIR DAC";"Ireland";"170,2810638297872";"169,882861189801702";"170,0819625097945";"Noche"
"RYR";"FKB";"2025-11-15";"18:30";"RYR1780";"BADEN BADEN-KARLSRUHE (FKB) (FKB)";"No informado";"1780";"Karlsruhe Baden-Baden Airport";"Karlsruhe/Baden-Baden";"Germany";"EDSB";"48,7793998718000";"8,08049964905000";"408";"Europe/Berlin";"RYANAIR DAC";"Ireland";"170,1908510638298";"169,882861189801702";"170,0368561268157";"Noche"
"RYR";"TSF";"2025-11-09";"11:28";"RYR6248";"TREVISO/S.ANGELO (MIL) (TSF)";"Entrega equip.";"6248";"Treviso-Sant'Angelo Airport";"Treviso";"Italy";"LIPH";"45,6483990000000";"12,19440000000000";"59";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,1665957446808";"169,882861189801702";"172,5247284672413";"Mañana"
"RYR";"RAK";"2025-11-16";"10:35";"RYR5034";"MARRAKECH (RAK)";"No informado";"5034";"Menara Airport";"Marrakech";"Morocco";"GMMX";"31,6068992615000";"-8,03629970551000";"1545";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"165,6275555555555";"169,882861189801702";"167,7552083726786";"Mañana"
"RYR";"TRN";"2025-11-09";"15:10";"RYR2259";"TURIN (TRN)";"No informado";"2259";"Turin Airport";"Torino";"Italy";"LIMF";"45,2008020000000";"7,64963000000000";"989";"Europe/Rome";"RYANAIR DAC";"Ireland";"170,2810638297872";"169,882861189801702";"170,0819625097945";"Tarde"
"SWR";"ZRH";"2025-11-18";"18:55";"SWR2146";"ZURICH (ZRH)";"No informado";"2146";"Zürich Airport";"Zurich";"Switzerland";"LSZH";"47,4646990000000";"8,54917000000000";"1416";"Europe/Zurich";"Swiss International Air Lines";"Switzerland";"141,5372340425532";"134,288085106382965";"137,9126595744681";"Noche"
"SWR";"GVA";"2025-11-14";"09:10";"SWR2130";"GINEBRA (GVA)";"No informado";"2130";"Geneva Cointrin International Airport";"Geneva";"Switzerland";"LSGG";"46,2380981445312";"6,10895013809204";"1411";"Europe/Paris";"Swiss International Air Lines";"Switzerland";"120,4093478260870";"134,288085106382965";"127,3487164662350";"Mañana"
"SWR";"ZRH";"2025-11-14";"11:55";"SWR2140";"ZURICH (ZRH)";"No informado";"2140";"Zürich Airport";"Zurich";"Switzerland";"LSZH";"47,4646990000000";"8,54917000000000";"1416";"Europe/Zurich";"Swiss International Air Lines";"Switzerland";"141,5372340425532";"134,288085106382965";"137,9126595744681";"Mañana"
"SWR";"ZRH";"2025-11-22";"09:10";"SWR2140";"ZURICH (ZRH)";"No informado";"2140";"Zürich Airport";"Zurich";"Switzerland";"LSZH";"47,4646990000000";"8,54917000000000";"1416";"Europe/Zurich";"Swiss International Air Lines";"Switzerland";"141,5372340425532";"134,288085106382965";"137,9126595744681";"Mañana"
"SWR";"ZRH";"2025-11-20";"14:10";"SWR2142";"ZURICH (ZRH)";"No informado";"2142";"Zürich Airport";"Zurich";"Switzerland";"LSZH";"47,4646990000000";"8,54917000000000";"1416";"Europe/Zurich";"Swiss International Air Lines";"Switzerland";"141,5372340425532";"134,288085106382965";"137,9126595744681";"Tarde"
"SWR";"ZRH";"2025-11-09";"19:00";"SWR2146";"ZURICH (ZRH)";"No informado";"2146";"Zürich Airport";"Zurich";"Switzerland";"LSZH";"47,4646990000000";"8,54917000000000";"1416";"Europe/Zurich";"Swiss International Air Lines";"Switzerland";"141,5372340425532";"134,288085106382965";"137,9126595744681";"Noche"
"SWR";"GVA";"2025-11-16";"07:45";"SWR2130";"GINEBRA (GVA)";"No informado";"2130";"Geneva Cointrin International Airport";"Geneva";"Switzerland";"LSGG";"46,2380981445312";"6,10895013809204";"1411";"Europe/Paris";"Swiss International Air Lines";"Switzerland";"120,4093478260870";"134,288085106382965";"127,3487164662350";"Mañana"
"SWR";"ZRH";"2025-11-19";"12:10";"SWR2140";"ZURICH (ZRH)";"No informado";"2140";"Zürich Airport";"Zurich";"Switzerland";"LSZH";"47,4646990000000";"8,54917000000000";"1416";"Europe/Zurich";"Swiss International Air Lines";"Switzerland";"141,5372340425532";"134,288085106382965";"137,9126595744681";"Tarde"
"SWR";"ZRH";"2025-11-11";"12:05";"SWR2140";"ZURICH (ZRH)";"No informado";"2140";"Zürich Airport";"Zurich";"Switzerland";"LSZH";"47,4646990000000";"8,54917000000000";"1416";"Europe/Zurich";"Swiss International Air Lines";"Switzerland";"141,5372340425532";"134,288085106382965";"137,9126595744681";"Tarde"
"SWR";"GVA";"2025-11-13";"07:55";"SWR2130";"GINEBRA (GVA)";"No informado";"2130";"Geneva Cointrin International Airport";"Geneva";"Switzerland";"LSGG";"46,2380981445312";"6,10895013809204";"1411";"Europe/Paris";"Swiss International Air Lines";"Switzerland";"120,4093478260870";"134,288085106382965";"127,3487164662350";"Mañana"
"SWR";"ZRH";"2025-11-09";"11:30";"SWR2140";"ZURICH (ZRH)";"Aproximándose";"2140";"Zürich Airport";"Zurich";"Switzerland";"LSZH";"47,4646990000000";"8,54917000000000";"1416";"Europe/Zurich";"Swiss International Air Lines";"Switzerland";"141,5372340425532";"134,288085106382965";"137,9126595744681";"Mañana"
"SWR";"ZRH";"2025-11-16";"11:50";"SWR2140";"ZURICH (ZRH)";"No informado";"2140";"Zürich Airport";"Zurich";"Switzerland";"LSZH";"47,4646990000000";"8,54917000000000";"1416";"Europe/Zurich";"Swiss International Air Lines";"Switzerland";"141,5372340425532";"134,288085106382965";"137,9126595744681";"Mañana"
"THY";"IST";"2025-11-17";"17:10";"THY1313";"ESTAMBUL (IST)";"No informado";"1313";"Istanbul Airport";"Istanbul";"Turkey";"LTFM";"41,2752780000000";"28,75194400000000";"325";"\N";"Turkish Airlines";"Turkey";"142,1617021276596";"139,449999999999989";"140,8058510638298";"Tarde"
"THY";"IST";"2025-11-12";"10:55";"THY1301";"ESTAMBUL (IST)";"No informado";"1301";"Istanbul Airport";"Istanbul";"Turkey";"LTFM";"41,2752780000000";"28,75194400000000";"325";"\N";"Turkish Airlines";"Turkey";"142,1617021276596";"139,449999999999989";"140,8058510638298";"Mañana"
"THY";"IST";"2025-11-09";"10:39";"THY1301";"ESTAMBUL (IST)";"Finalizado";"1301";"Istanbul Airport";"Istanbul";"Turkey";"LTFM";"41,2752780000000";"28,75194400000000";"325";"\N";"Turkish Airlines";"Turkey";"142,1617021276596";"139,449999999999989";"140,8058510638298";"Mañana"
"TRA";"EIN";"2025-11-17";"09:35";"TRA5105";"EINDHOVEN (EIN)";"No informado";"5105";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"168,8955319148936";"162,313333333333333";"165,6044326241135";"Mañana"
"TRA";"EIN";"2025-11-22";"09:55";"TRA5105";"EINDHOVEN (EIN)";"No informado";"5105";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"168,8955319148936";"162,313333333333333";"165,6044326241135";"Mañana"
"TRA";"EIN";"2025-11-21";"19:10";"TRA5107";"EINDHOVEN (EIN)";"No informado";"5107";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"168,8955319148936";"162,313333333333333";"165,6044326241135";"Noche"
"TRA";"EIN";"2025-11-11";"09:20";"TRA5105";"EINDHOVEN (EIN)";"No informado";"5105";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"168,8955319148936";"162,313333333333333";"165,6044326241135";"Mañana"
"TRA";"EIN";"2025-11-20";"18:45";"TRA5105";"EINDHOVEN (EIN)";"No informado";"5105";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"168,8955319148936";"162,313333333333333";"165,6044326241135";"Noche"
"TRA";"RTM";"2025-11-15";"18:50";"TRA6441";"ROTTERDAM (RTM)";"No informado";"6441";"Rotterdam The Hague Airport";"Rotterdam";"Netherlands";"EHRD";"51,9569020000000";"4,43722000000000";"-15";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"152,7889361702128";"162,313333333333333";"157,5511347517730";"Noche"
"TRA";"RTM";"2025-11-11";"17:45";"TRA6443";"ROTTERDAM (RTM)";"No informado";"6443";"Rotterdam The Hague Airport";"Rotterdam";"Netherlands";"EHRD";"51,9569020000000";"4,43722000000000";"-15";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"152,7889361702128";"162,313333333333333";"157,5511347517730";"Tarde"
"TRA";"AMS";"2025-11-09";"20:00";"TRA6331";"AMSTERDAM /SCHIPHOL (AMS)";"No informado";"6331";"Amsterdam Airport Schiphol";"Amsterdam";"Netherlands";"EHAM";"52,3086010000000";"4,76389000000000";"-11";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"133,3523404255319";"162,313333333333333";"147,8328368794326";"Noche"
"TRA";"AMS";"2025-11-16";"09:45";"TRA6335";"AMSTERDAM /SCHIPHOL (AMS)";"No informado";"6335";"Amsterdam Airport Schiphol";"Amsterdam";"Netherlands";"EHAM";"52,3086010000000";"4,76389000000000";"-11";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"133,3523404255319";"162,313333333333333";"147,8328368794326";"Mañana"
"TRA";"EIN";"2025-11-14";"09:50";"TRA5105";"EINDHOVEN (EIN)";"No informado";"5105";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"168,8955319148936";"162,313333333333333";"165,6044326241135";"Mañana"
"TRA";"EIN";"2025-11-16";"09:30";"TRA5105";"EINDHOVEN (EIN)";"No informado";"5105";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"Transavia Holland";"Netherlands";"168,8955319148936";"162,313333333333333";"165,6044326241135";"Mañana"
"TVF";"ORY";"2025-11-15";"08:30";"TVF4620";"PARIS /ORLY (ORY)";"No informado";"4620";"Paris-Orly Airport";"Paris";"France";"LFPO";"48,7233333000000";"2,37944440000000";"291";"Europe/Paris";"Transavia France";"France";"163,5268085106383";"159,152083333333337";"161,3394459219858";"Mañana"
"TVF";"ORY";"2025-11-14";"11:05";"TVF4620";"PARIS /ORLY (ORY)";"No informado";"4620";"Paris-Orly Airport";"Paris";"France";"LFPO";"48,7233333000000";"2,37944440000000";"291";"Europe/Paris";"Transavia France";"France";"163,5268085106383";"159,152083333333337";"161,3394459219858";"Mañana"
"TVF";"ORY";"2025-11-16";"09:20";"TVF4620";"PARIS /ORLY (ORY)";"No informado";"4620";"Paris-Orly Airport";"Paris";"France";"LFPO";"48,7233333000000";"2,37944440000000";"291";"Europe/Paris";"Transavia France";"France";"163,5268085106383";"159,152083333333337";"161,3394459219858";"Mañana"
"TVF";"ORY";"2025-11-16";"19:55";"TVF4628";"PARIS /ORLY (ORY)";"No informado";"4628";"Paris-Orly Airport";"Paris";"France";"LFPO";"48,7233333000000";"2,37944440000000";"291";"Europe/Paris";"Transavia France";"France";"163,5268085106383";"159,152083333333337";"161,3394459219858";"Noche"
"TVF";"ORY";"2025-11-17";"14:30";"TVF4624";"PARIS /ORLY (ORY)";"No informado";"4624";"Paris-Orly Airport";"Paris";"France";"LFPO";"48,7233333000000";"2,37944440000000";"291";"Europe/Paris";"Transavia France";"France";"163,5268085106383";"159,152083333333337";"161,3394459219858";"Tarde"
"TVF";"ORY";"2025-11-10";"11:20";"TVF4620";"PARIS /ORLY (ORY)";"No informado";"4620";"Paris-Orly Airport";"Paris";"France";"LFPO";"48,7233333000000";"2,37944440000000";"291";"Europe/Paris";"Transavia France";"France";"163,5268085106383";"159,152083333333337";"161,3394459219858";"Mañana"
"VLG";"FAO";"2025-11-10";"15:00";"VLG4143";"(FAO)";"No informado";"4143";"Faro Airport";"Faro";"Portugal";"LPFR";"37,0144004822000";"-7,96590995789000";"24";"Europe/Lisbon";"Vueling Airlines";"Spain";"132,2818750000000";"152,476563573883169";"142,3792192869416";"Tarde"
"VLG";"LPA";"2025-11-20";"21:50";"VLG1177";"GRAN CANARIA (LPA)";"No informado";"1177";"Gran Canaria Airport";"Gran Canaria";"Spain";"GCLP";"27,9319000244141";"-15,38659954071045";"78";"Atlantic/Canary";"Vueling Airlines";"Spain";"154,1063829787234";"152,476563573883169";"153,2914732763033";"Noche"
"VOE";"BOD";"2025-11-16";"10:15";"VOE2436";"BURDEOS (BOD)";"No informado";"2436";"Bordeaux-Mérignac Airport";"Bordeaux";"France";"LFBD";"44,8283004761000";"-0,71555602550500";"162";"Europe/Paris";"VOLOTEA Airways";"Spain";"155,1073076923077";"150,132708333333341";"152,6200080128205";"Mañana"
"VOE";"BIO";"2025-11-21";"17:10";"VOE3536";"BILBAO (BIO)";"No informado";"3536";"Bilbao Airport";"Bilbao";"Spain";"LEBB";"43,3011016845703";"-2,91060996055603";"138";"Europe/Madrid";"VOLOTEA Airways";"Spain";"117,2055319148936";"150,132708333333341";"133,6691201241135";"Tarde"
"VOE";"OVD";"2025-11-17";"16:50";"VOE3582";"ASTURIAS (OVD)";"No informado";"3582";"Asturias Airport";"Aviles";"Spain";"LEAS";"43,5635986328125";"-6,03461980819702";"416";"Europe/Madrid";"VOLOTEA Airways";"Spain";"141,8606382978723";"150,132708333333341";"145,9966733156028";"Tarde"
"VOE";"BIO";"2025-11-13";"17:25";"VOE3536";"BILBAO (BIO)";"No informado";"3536";"Bilbao Airport";"Bilbao";"Spain";"LEBB";"43,3011016845703";"-2,91060996055603";"138";"Europe/Madrid";"VOLOTEA Airways";"Spain";"117,2055319148936";"150,132708333333341";"133,6691201241135";"Tarde"
