"Compañía";"Año";"Mes";"País";"Operaciones Totales";"Pasajeros Totales";"PAX_medio";"icao_aerolinea"
"VUELING AIRLINES, S.A.";"2022";"Diciembre  de 2022";"FRANCIA";"56,000";"9,413";"0,1680892857142857";NA
"VUELING AIRLINES, S.A.";"2023";"Septiembre de 2023";"FRANCIA";"86,000";"12,228";"0,1421860465116279";NA
"VUELING AIRLINES, S.A.";"2022";"Diciembre  de 2022";"HOLANDA";"15,000";"2,347";"0,1564666666666667";NA
"VUELING AIRLINES, S.A.";"2023";"Agosto     de 2023";"PORTUGAL";"0,000";NA;NA;NA
"VUELING AIRLINES, S.A.";"2022";"Diciembre  de 2022";"ITALIA";"29,000";"4,557";"0,1571379310344828";NA
"VUELING AIRLINES, S.A.";"2022";"Diciembre  de 2022";"REINO UNIDO";"17,000";"2,792";"0,1642352941176470";NA
"VUELING AIRLINES, S.A.";"2023";"Diciembre  de 2023";"BELGICA";"22,000";"3,587";"0,1630454545454545";NA
"VUELING AIRLINES, S.A.";"2022";"Enero      de 2022";"BELGICA";"10,000";"1,043";"0,1043000000000000";NA
"VUELING AIRLINES, S.A.";"2022";"Enero      de 2022";"ESPAÑA";"86,000";"9,326";"0,1084418604651163";NA
"VUELING AIRLINES, S.A.";"2022";"Enero      de 2022";"FRANCIA";"28,000";"3,866";"0,1380714285714286";NA
"VUELING AIRLINES, S.A.";"2023";"Diciembre  de 2023";"HOLANDA";"23,000";"3,624";"0,1575652173913044";NA
"VUELING AIRLINES, S.A.";"2022";"Enero      de 2022";"HOLANDA";"15,000";"1,154";"0,0769333333333333";NA
"VUELING AIRLINES, S.A.";"2022";"Enero      de 2022";"ITALIA";"14,000";"1,225";"0,0875000000000000";NA
"VUELING AIRLINES, S.A.";"2022";"Enero      de 2022";"PORTUGAL";"3,000";"179,000";"59,6666666666666643";NA
"VUELING AIRLINES, S.A.";"2023";"Diciembre  de 2023";"REINO UNIDO";"25,000";"3,679";"0,1471600000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Abril      de 2024";"HOLANDA";"47,000";"7,823";"0,1664468085106383";NA
"VUELING AIRLINES, S.A.";"2022";"Febrero    de 2022";"BELGICA";"13,000";"2,241";"0,1723846153846154";NA
"VUELING AIRLINES, S.A.";"2023";"Enero      de 2023";"BELGICA";"22,000";"3,291";"0,1495909090909091";NA
"VUELING AIRLINES, S.A.";"2022";"Febrero    de 2022";"ESPAÑA";"58,000";"8,857";"0,1527068965517241";NA
"VUELING AIRLINES, S.A.";"2025";"Mayo       de 2025";"ESPAÑA";"124,000";"19,055";"0,1536693548387097";NA
"VUELING AIRLINES, S.A.";"2022";"Febrero    de 2022";"FRANCIA";"26,000";"5,034";"0,1936153846153846";NA
"VUELING AIRLINES, S.A.";"2022";"Febrero    de 2022";"HOLANDA";"9,000";"1,290";"0,1433333333333333";NA
"VUELING AIRLINES, S.A.";"2022";"Febrero    de 2022";"ITALIA";"4,000";"511,000";"127,7500000000000000";NA
"VUELING AIRLINES, S.A.";"2023";"Enero      de 2023";"HOLANDA";"17,000";"2,446";"0,1438823529411765";NA
"VUELING AIRLINES, S.A.";"2022";"Febrero    de 2022";"PORTUGAL";"9,000";"982,000";"109,1111111111111143";NA
"VUELING AIRLINES, S.A.";"2024";"Agosto     de 2024";"BELGICA";"26,000";"4,100";"0,1576923076923077";NA
"VUELING AIRLINES, S.A.";"2024";"Octubre    de 2024";"HOLANDA";"46,000";"7,476";"0,1625217391304348";NA
"VUELING AIRLINES, S.A.";"2023";"Enero      de 2023";"REINO UNIDO";"21,000";"2,334";"0,1111428571428571";NA
"VUELING AIRLINES, S.A.";"2022";"Julio      de 2022";"BELGICA";"22,000";"3,972";"0,1805454545454545";NA
"VUELING AIRLINES, S.A.";"2022";"Julio      de 2022";"ESPAÑA";"262,000";"42,755";"0,1631870229007634";NA
"VUELING AIRLINES, S.A.";"2023";"Febrero    de 2023";"BELGICA";"20,000";"3,500";"0,1750000000000000";NA
"VUELING AIRLINES, S.A.";"2022";"Julio      de 2022";"FRANCIA";"63,000";"10,860";"0,1723809523809524";NA
"VUELING AIRLINES, S.A.";"2022";"Julio      de 2022";"HOLANDA";"31,000";"4,145";"0,1337096774193548";NA
"VUELING AIRLINES, S.A.";"2023";"Febrero    de 2023";"ESPAÑA";"135,000";"19,508";"0,1445037037037037";NA
"VUELING AIRLINES, S.A.";"2022";"Julio      de 2022";"ITALIA";"31,000";"5,089";"0,1641612903225807";NA
"VUELING AIRLINES, S.A.";"2023";"Febrero    de 2023";"FRANCIA";"53,000";"8,810";"0,1662264150943396";NA
"VUELING AIRLINES, S.A.";"2022";"Julio      de 2022";"PORTUGAL";"22,000";"3,630";"0,1650000000000000";NA
"VUELING AIRLINES, S.A.";"2022";"Julio      de 2022";"REINO UNIDO";"26,000";"4,426";"0,1702307692307692";NA
"VUELING AIRLINES, S.A.";"2024";"Julio      de 2024";"BELGICA";"28,000";"4,745";"0,1694642857142857";NA
"VUELING AIRLINES, S.A.";"2022";"Junio      de 2022";"BELGICA";"21,000";"3,546";"0,1688571428571428";NA
"VUELING AIRLINES, S.A.";"2022";"Junio      de 2022";"ESPAÑA";"240,000";"35,230";"0,1467916666666667";NA
"VUELING AIRLINES, S.A.";"2022";"Junio      de 2022";"FRANCIA";"60,000";"10,073";"0,1678833333333333";NA
"VUELING AIRLINES, S.A.";"2022";"Junio      de 2022";"HOLANDA";"30,000";"5,032";"0,1677333333333333";NA
"VUELING AIRLINES, S.A.";"2024";"Diciembre  de 2024";"FRANCIA";"59,000";"9,056";"0,1534915254237288";NA
"VUELING AIRLINES, S.A.";"2023";"Julio      de 2023";"ESPAÑA";"239,000";"38,585";"0,1614435146443515";NA
"VUELING AIRLINES, S.A.";"2022";"Junio      de 2022";"ITALIA";"29,000";"4,704";"0,1622068965517241";NA
"VUELING AIRLINES, S.A.";"2023";"Julio      de 2023";"FRANCIA";"87,000";"14,475";"0,1663793103448276";NA
"VUELING AIRLINES, S.A.";"2022";"Junio      de 2022";"PORTUGAL";"21,000";"3,044";"0,1449523809523809";NA
"VUELING AIRLINES, S.A.";"2022";"Junio      de 2022";"REINO UNIDO";"25,000";"3,524";"0,1409600000000000";NA
"VUELING AIRLINES, S.A.";"2022";"Marzo      de 2022";"BELGICA";"18,000";"2,905";"0,1613888888888889";NA
"VUELING AIRLINES, S.A.";"2023";"Julio      de 2023";"PORTUGAL";"0,000";NA;NA;NA
"VUELING AIRLINES, S.A.";"2023";"Julio      de 2023";"REINO UNIDO";"31,000";"5,358";"0,1728387096774193";NA
"VUELING AIRLINES, S.A.";"2022";"Marzo      de 2022";"ESPAÑA";"118,000";"16,206";"0,1373389830508475";NA
"VUELING AIRLINES, S.A.";"2024";"Enero      de 2024";"BELGICA";"11,000";"1,756";"0,1596363636363636";NA
"VUELING AIRLINES, S.A.";"2022";"Marzo      de 2022";"FRANCIA";"41,000";"6,796";"0,1657560975609756";NA
"VUELING AIRLINES, S.A.";"2022";"Marzo      de 2022";"HOLANDA";"16,000";"2,107";"0,1316875000000000";NA
"VUELING AIRLINES, S.A.";"2022";"Marzo      de 2022";"ITALIA";"8,000";"1,195";"0,1493750000000000";NA
"VUELING AIRLINES, S.A.";"2022";"Marzo      de 2022";"PORTUGAL";"10,000";"1,220";"0,1220000000000000";NA
"VUELING AIRLINES, S.A.";"2023";"Junio      de 2023";"ESPAÑA";"216,000";"33,309";"0,1542083333333333";NA
"VUELING AIRLINES, S.A.";"2024";"Enero      de 2024";"HOLANDA";"21,000";"2,710";"0,1290476190476190";NA
"VUELING AIRLINES, S.A.";"2023";"Junio      de 2023";"FRANCIA";"70,000";"10,454";"0,1493428571428571";NA
"VUELING AIRLINES, S.A.";"2022";"Mayo       de 2022";"BELGICA";"22,000";"3,773";"0,1715000000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Enero      de 2024";"REINO UNIDO";"24,000";"3,289";"0,1370416666666667";NA
"VUELING AIRLINES, S.A.";"2022";"Mayo       de 2022";"ESPAÑA";"247,000";"30,482";"0,1234089068825911";NA
"VUELING AIRLINES, S.A.";"2022";"Mayo       de 2022";"FRANCIA";"62,000";"10,176";"0,1641290322580645";NA
"VUELING AIRLINES, S.A.";"2022";"Mayo       de 2022";"HOLANDA";"31,000";"4,694";"0,1514193548387097";NA
"VUELING AIRLINES, S.A.";"2022";"Mayo       de 2022";"ITALIA";"31,000";"4,998";"0,1612258064516129";NA
"VUELING AIRLINES, S.A.";"2025";"Agosto     de 2025";"ESPAÑA";"138,000";"22,952";"0,1663188405797102";NA
"VUELING AIRLINES, S.A.";"2023";"Abril      de 2023";"ESPAÑA";"199,000";"29,800";"0,1497487437185930";NA
"VUELING AIRLINES, S.A.";"2022";"Mayo       de 2022";"PORTUGAL";"22,000";"2,422";"0,1100909090909091";NA
"VUELING AIRLINES, S.A.";"2022";"Mayo       de 2022";"REINO UNIDO";"22,000";"3,172";"0,1441818181818182";NA
"VUELING AIRLINES, S.A.";"2023";"Marzo      de 2023";"BELGICA";"23,000";"3,945";"0,1715217391304348";NA
"VUELING AIRLINES, S.A.";"2024";"Febrero    de 2024";"HOLANDA";"21,000";"3,565";"0,1697619047619048";NA
"VUELING AIRLINES, S.A.";"2022";"Noviembre  de 2022";"BELGICA";"20,000";"3,091";"0,1545500000000000";NA
"VUELING AIRLINES, S.A.";"2023";"Marzo      de 2023";"ESPAÑA";"173,000";"26,120";"0,1509826589595376";NA
"VUELING AIRLINES, S.A.";"2025";"Agosto     de 2025";"REINO UNIDO";"14,000";"2,222";"0,1587142857142857";NA
"VUELING AIRLINES, S.A.";"2023";"Marzo      de 2023";"FRANCIA";"49,000";"7,872";"0,1606530612244898";NA
"VUELING AIRLINES, S.A.";"2022";"Noviembre  de 2022";"ESPAÑA";"143,000";"19,561";"0,1367902097902098";NA
"VUELING AIRLINES, S.A.";"2022";"Noviembre  de 2022";"FRANCIA";"60,000";"9,501";"0,1583500000000000";NA
"VUELING AIRLINES, S.A.";"2022";"Noviembre  de 2022";"HOLANDA";"17,000";"2,497";"0,1468823529411765";NA
"VUELING AIRLINES, S.A.";"2025";"Enero      de 2025";"BELGICA";"19,000";"2,655";"0,1397368421052632";NA
"VUELING AIRLINES, S.A.";"2022";"Noviembre  de 2022";"ITALIA";"30,000";"5,070";"0,1690000000000000";NA
"VUELING AIRLINES, S.A.";"2023";"Febrero    de 2023";"ITALIA";"28,000";"4,808";"0,1717142857142857";NA
"VUELING AIRLINES, S.A.";"2022";"Noviembre  de 2022";"REINO UNIDO";"14,000";"1,769";"0,1263571428571429";NA
"VUELING AIRLINES, S.A.";"2024";"Mayo       de 2024";"ESPAÑA";"212,000";"32,330";"0,1525000000000000";NA
"VUELING AIRLINES, S.A.";"2023";"Mayo       de 2023";"BELGICA";"22,000";"3,659";"0,1663181818181818";NA
"VUELING AIRLINES, S.A.";"2022";"Octubre    de 2022";"BELGICA";"25,000";"4,234";"0,1693600000000000";NA
"VUELING AIRLINES, S.A.";"2023";"Agosto     de 2023";"ITALIA";"31,000";"5,380";"0,1735483870967742";NA
"VUELING AIRLINES, S.A.";"2022";"Octubre    de 2022";"ESPAÑA";"218,000";"30,331";"0,1391330275229358";NA
"VUELING AIRLINES, S.A.";"2023";"Mayo       de 2023";"FRANCIA";"64,000";"9,362";"0,1462812500000000";NA
"VUELING AIRLINES, S.A.";"2022";"Octubre    de 2022";"FRANCIA";"61,000";"10,562";"0,1731475409836065";NA
"VUELING AIRLINES, S.A.";"2022";"Octubre    de 2022";"HOLANDA";"31,000";"4,373";"0,1410645161290323";NA
"VUELING AIRLINES, S.A.";"2023";"Mayo       de 2023";"HOLANDA";"31,000";"4,827";"0,1557096774193548";NA
"VUELING AIRLINES, S.A.";"2022";"Octubre    de 2022";"ITALIA";"39,000";"6,487";"0,1663333333333333";NA
"VUELING AIRLINES, S.A.";"2023";"Mayo       de 2023";"ITALIA";"31,000";"5,171";"0,1668064516129032";NA
"VUELING AIRLINES, S.A.";"2022";"Octubre    de 2022";"PORTUGAL";"21,000";"3,190";"0,1519047619047619";NA
"VUELING AIRLINES, S.A.";"2022";"Octubre    de 2022";"REINO UNIDO";"26,000";"3,213";"0,1235769230769231";NA
"VUELING AIRLINES, S.A.";"2023";"Mayo       de 2023";"REINO UNIDO";"24,000";"3,898";"0,1624166666666667";NA
"VUELING AIRLINES, S.A.";"2024";"Junio      de 2024";"BELGICA";"25,000";"4,247";"0,1698800000000000";NA
"VUELING AIRLINES, S.A.";"2025";"Febrero    de 2025";"FRANCIA";"51,000";"8,581";"0,1682549019607843";NA
"VUELING AIRLINES, S.A.";"2022";"Septiembre de 2022";"BELGICA";"25,000";"4,312";"0,1724800000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Noviembre  de 2024";"FRANCIA";"55,000";"7,406";"0,1346545454545454";NA
"VUELING AIRLINES, S.A.";"2022";"Septiembre de 2022";"ESPAÑA";"242,000";"36,798";"0,1520578512396694";NA
"VUELING AIRLINES, S.A.";"2022";"Septiembre de 2022";"FRANCIA";"57,000";"9,692";"0,1700350877192983";NA
"VUELING AIRLINES, S.A.";"2022";"Septiembre de 2022";"HOLANDA";"29,000";"5,040";"0,1737931034482759";NA
"VUELING AIRLINES, S.A.";"2023";"Noviembre  de 2023";"ESPAÑA";"165,000";"25,002";"0,1515272727272727";NA
"VUELING AIRLINES, S.A.";"2022";"Septiembre de 2022";"ITALIA";"35,000";"6,015";"0,1718571428571428";NA
"VUELING AIRLINES, S.A.";"2023";"Noviembre  de 2023";"FRANCIA";"66,000";"10,008";"0,1516363636363636";NA
"VUELING AIRLINES, S.A.";"2023";"Noviembre  de 2023";"REINO UNIDO";"10,000";"1,387";"0,1387000000000000";NA
"VUELING AIRLINES, S.A.";"2025";"Julio      de 2025";"FRANCIA";"68,000";"11,890";"0,1748529411764706";NA
"VUELING AIRLINES, S.A.";"2023";"Octubre    de 2023";"BELGICA";"22,000";"3,807";"0,1730454545454545";NA
"VUELING AIRLINES, S.A.";"2023";"Abril      de 2023";"FRANCIA";"58,000";"9,215";"0,1588793103448276";NA
"VUELING AIRLINES, S.A.";"2024";"Marzo      de 2024";"REINO UNIDO";"28,000";"4,695";"0,1676785714285714";NA
"VUELING AIRLINES, S.A.";"2023";"Agosto     de 2023";"BELGICA";"23,000";"3,990";"0,1734782608695652";NA
"VUELING AIRLINES, S.A.";"2024";"Septiembre de 2024";"ESPAÑA";"214,000";"33,838";"0,1581214953271028";NA
"VUELING AIRLINES, S.A.";"2024";"Diciembre  de 2024";"BELGICA";"28,000";"4,370";"0,1560714285714286";NA
"VUELING AIRLINES, S.A.";"2024";"Mayo       de 2024";"HOLANDA";"49,000";"7,860";"0,1604081632653061";NA
"VUELING AIRLINES, S.A.";"2024";"Mayo       de 2024";"ITALIA";"31,000";"4,974";"0,1604516129032258";NA
"VUELING AIRLINES, S.A.";"2023";"Septiembre de 2023";"HOLANDA";"31,000";"5,225";"0,1685483870967742";NA
"VUELING AIRLINES, S.A.";"2023";"Agosto     de 2023";"REINO UNIDO";"29,000";"5,071";"0,1748620689655172";NA
"VUELING AIRLINES, S.A.";"2023";"Septiembre de 2023";"ITALIA";"30,000";"5,140";"0,1713333333333333";NA
"VUELING AIRLINES, S.A.";"2024";"Noviembre  de 2024";"BELGICA";"30,000";"3,842";"0,1280666666666667";NA
"VUELING AIRLINES, S.A.";"2023";"Septiembre de 2023";"PORTUGAL";"0,000";NA;NA;NA
"VUELING AIRLINES, S.A.";"2023";"Septiembre de 2023";"REINO UNIDO";"27,000";"4,255";"0,1575925925925926";NA
"VUELING AIRLINES, S.A.";"2025";"Marzo      de 2025";"FRANCIA";"64,000";"9,254";"0,1445937500000000";NA
"VUELING AIRLINES, S.A.";"2023";"Diciembre  de 2023";"ESPAÑA";"179,000";"26,360";"0,1472625698324022";NA
"VUELING AIRLINES, S.A.";"2024";"Noviembre  de 2024";"ESPAÑA";"172,000";"22,177";"0,1289360465116279";NA
"VUELING AIRLINES, S.A.";"2025";"Octubre    de 2025";"REINO UNIDO";"15,000";"2,252";"0,1501333333333333";NA
"VUELING AIRLINES, S.A.";"2023";"Diciembre  de 2023";"FRANCIA";"72,000";"13,240";"0,1838888888888889";NA
"VUELING AIRLINES, S.A.";"2024";"Abril      de 2024";"BELGICA";"26,000";"4,289";"0,1649615384615384";NA
"VUELING AIRLINES, S.A.";"2025";"Abril      de 2025";"FRANCIA";"85,000";"14,563";"0,1713294117647059";NA
"VUELING AIRLINES, S.A.";"2023";"Diciembre  de 2023";"ITALIA";"41,000";"6,099";"0,1487560975609756";NA
"VUELING AIRLINES, S.A.";"2024";"Abril      de 2024";"FRANCIA";"79,000";"13,909";"0,1760632911392405";NA
"VUELING AIRLINES, S.A.";"2024";"Abril      de 2024";"ITALIA";"30,000";"4,778";"0,1592666666666666";NA
"VUELING AIRLINES, S.A.";"2023";"Enero      de 2023";"ESPAÑA";"138,000";"17,499";"0,1268043478260870";NA
"VUELING AIRLINES, S.A.";"2023";"Enero      de 2023";"FRANCIA";"54,000";"8,544";"0,1582222222222222";NA
"VUELING AIRLINES, S.A.";"2023";"Junio      de 2023";"REINO UNIDO";"31,000";"4,788";"0,1544516129032258";NA
"VUELING AIRLINES, S.A.";"2023";"Enero      de 2023";"ITALIA";"31,000";"5,126";"0,1653548387096774";NA
"VUELING AIRLINES, S.A.";"2025";"Agosto     de 2025";"HOLANDA";"62,000";"9,669";"0,1559516129032258";NA
"VUELING AIRLINES, S.A.";"2024";"Febrero    de 2024";"ESPAÑA";"146,000";"22,302";"0,1527534246575342";NA
"VUELING AIRLINES, S.A.";"2024";"Febrero    de 2024";"FRANCIA";"60,000";"11,592";"0,1932000000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Agosto     de 2024";"FRANCIA";"76,000";"12,538";"0,1649736842105263";NA
"VUELING AIRLINES, S.A.";"2024";"Agosto     de 2024";"HOLANDA";"43,000";"6,623";"0,1540232558139535";NA
"VUELING AIRLINES, S.A.";"2024";"Octubre    de 2024";"REINO UNIDO";"16,000";"2,484";"0,1552500000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Agosto     de 2024";"ITALIA";"31,000";"5,254";"0,1694838709677419";NA
"VUELING AIRLINES, S.A.";"2023";"Marzo      de 2023";"ITALIA";"31,000";"5,360";"0,1729032258064516";NA
"VUELING AIRLINES, S.A.";"2023";"Febrero    de 2023";"HOLANDA";"16,000";"2,309";"0,1443125000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Agosto     de 2024";"PORTUGAL";"0,000";NA;NA;NA
"VUELING AIRLINES, S.A.";"2024";"Septiembre de 2024";"BELGICA";"26,000";"4,297";"0,1652692307692308";NA
"VUELING AIRLINES, S.A.";"2024";"Agosto     de 2024";"REINO UNIDO";"14,000";"2,478";"0,1770000000000000";NA
"VUELING AIRLINES, S.A.";"2023";"Marzo      de 2023";"REINO UNIDO";"20,000";"3,424";"0,1712000000000000";NA
"VUELING AIRLINES, S.A.";"2023";"Febrero    de 2023";"REINO UNIDO";"19,000";"2,494";"0,1312631578947369";NA
"VUELING AIRLINES, S.A.";"2025";"Enero      de 2025";"HOLANDA";"33,000";"4,347";"0,1317272727272727";NA
"VUELING AIRLINES, S.A.";"2024";"Septiembre de 2024";"FRANCIA";"79,000";"13,138";"0,1663037974683544";NA
"VUELING AIRLINES, S.A.";"2023";"Julio      de 2023";"BELGICA";"21,000";"3,664";"0,1744761904761905";NA
"VUELING AIRLINES, S.A.";"2024";"Diciembre  de 2024";"ESPAÑA";"184,000";"26,166";"0,1422065217391304";NA
"VUELING AIRLINES, S.A.";"2024";"Diciembre  de 2024";"HOLANDA";"38,000";"5,656";"0,1488421052631579";NA
"VUELING AIRLINES, S.A.";"2024";"Septiembre de 2024";"PORTUGAL";"0,000";NA;NA;NA
"VUELING AIRLINES, S.A.";"2025";"Octubre    de 2025";"ESPAÑA";"132,000";"20,527";"0,1555075757575758";NA
"VUELING AIRLINES, S.A.";"2024";"Diciembre  de 2024";"ITALIA";"36,000";"4,929";"0,1369166666666667";NA
"VUELING AIRLINES, S.A.";"2023";"Julio      de 2023";"HOLANDA";"34,000";"5,719";"0,1682058823529412";NA
"VUELING AIRLINES, S.A.";"2024";"Junio      de 2024";"REINO UNIDO";"13,000";"2,133";"0,1640769230769231";NA
"VUELING AIRLINES, S.A.";"2025";"Febrero    de 2025";"BELGICA";"20,000";"3,394";"0,1697000000000000";NA
"VUELING AIRLINES, S.A.";"2023";"Julio      de 2023";"ITALIA";"30,000";"5,159";"0,1719666666666667";NA
"VUELING AIRLINES, S.A.";"2024";"Diciembre  de 2024";"REINO UNIDO";"28,000";"3,938";"0,1406428571428572";NA
"VUELING AIRLINES, S.A.";"2025";"Octubre    de 2025";"ITALIA";"13,000";"2,060";"0,1584615384615385";NA
"VUELING AIRLINES, S.A.";"2025";"Abril      de 2025";"ESPAÑA";"115,000";"18,159";"0,1579043478260869";NA
"VUELING AIRLINES, S.A.";"2024";"Junio      de 2024";"FRANCIA";"78,000";"13,781";"0,1766794871794872";NA
"VUELING AIRLINES, S.A.";"2023";"Junio      de 2023";"BELGICA";"22,000";"3,731";"0,1695909090909091";NA
"VUELING AIRLINES, S.A.";"2024";"Noviembre  de 2024";"REINO UNIDO";"30,000";"3,249";"0,1083000000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Enero      de 2024";"ITALIA";"27,000";"4,354";"0,1612592592592593";NA
"VUELING AIRLINES, S.A.";"2023";"Junio      de 2023";"HOLANDA";"32,000";"5,195";"0,1623437500000000";NA
"VUELING AIRLINES, S.A.";"2023";"Junio      de 2023";"ITALIA";"31,000";"5,211";"0,1680967741935484";NA
"VUELING AIRLINES, S.A.";"2025";"Septiembre de 2025";"ITALIA";"13,000";"2,092";"0,1609230769230769";NA
"VUELING AIRLINES, S.A.";"2024";"Marzo      de 2024";"BELGICA";"15,000";"2,534";"0,1689333333333333";NA
"VUELING AIRLINES, S.A.";"2024";"Febrero    de 2024";"BELGICA";"7,000";"1,208";"0,1725714285714286";NA
"VUELING AIRLINES, S.A.";"2025";"Julio      de 2025";"HOLANDA";"62,000";"10,446";"0,1684838709677419";NA
"VUELING AIRLINES, S.A.";"2024";"Octubre    de 2024";"FRANCIA";"80,000";"12,884";"0,1610500000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Julio      de 2024";"HOLANDA";"45,000";"7,776";"0,1728000000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Marzo      de 2024";"HOLANDA";"24,000";"3,959";"0,1649583333333333";NA
"VUELING AIRLINES, S.A.";"2024";"Octubre    de 2024";"ITALIA";"32,000";"5,101";"0,1594062500000000";NA
"VUELING AIRLINES, S.A.";"2024";"Febrero    de 2024";"ITALIA";"19,000";"3,195";"0,1681578947368421";NA
"VUELING AIRLINES, S.A.";"2023";"Marzo      de 2023";"HOLANDA";"19,000";"2,636";"0,1387368421052632";NA
"VUELING AIRLINES, S.A.";"2024";"Mayo       de 2024";"BELGICA";"27,000";"4,418";"0,1636296296296296";NA
"VUELING AIRLINES, S.A.";"2025";"Junio      de 2025";"HOLANDA";"51,000";"8,085";"0,1585294117647059";NA
"VUELING AIRLINES, S.A.";"2025";"Noviembre  de 2025";"REINO UNIDO";"24,000";"3,522";"0,1467500000000000";NA
"VUELING AIRLINES, S.A.";"2025";"Junio      de 2025";"ITALIA";"6,000";"1,017";"0,1695000000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Julio      de 2024";"ESPAÑA";"220,000";"36,178";"0,1644454545454545";NA
"VUELING AIRLINES, S.A.";"2024";"Julio      de 2024";"FRANCIA";"72,000";"13,219";"0,1835972222222222";NA
"VUELING AIRLINES, S.A.";"2023";"Mayo       de 2023";"ESPAÑA";"211,000";"29,190";"0,1383412322274881";NA
"VUELING AIRLINES, S.A.";"2024";"Julio      de 2024";"ITALIA";"31,000";"5,227";"0,1686129032258065";NA
"VUELING AIRLINES, S.A.";"2025";"Enero      de 2025";"REINO UNIDO";"26,000";"3,105";"0,1194230769230769";NA
"VUELING AIRLINES, S.A.";"2025";"Abril      de 2025";"REINO UNIDO";"13,000";"1,739";"0,1337692307692308";NA
"VUELING AIRLINES, S.A.";"2024";"Julio      de 2024";"PORTUGAL";"0,000";NA;NA;NA
"VUELING AIRLINES, S.A.";"2025";"Marzo      de 2025";"BELGICA";"29,000";"4,407";"0,1519655172413793";NA
"VUELING AIRLINES, S.A.";"2024";"Julio      de 2024";"REINO UNIDO";"13,000";"2,271";"0,1746923076923077";NA
"VUELING AIRLINES, S.A.";"2025";"Septiembre de 2025";"FRANCIA";"75,000";"11,921";"0,1589466666666667";NA
"VUELING AIRLINES, S.A.";"2025";"Febrero    de 2025";"ESPAÑA";"160,000";"24,444";"0,1527750000000000";NA
"VUELING AIRLINES, S.A.";"2023";"Noviembre  de 2023";"BELGICA";"22,000";"3,400";"0,1545454545454545";NA
"VUELING AIRLINES, S.A.";"2025";"Marzo      de 2025";"ITALIA";"41,000";"6,378";"0,1555609756097561";NA
"VUELING AIRLINES, S.A.";"2025";"Julio      de 2025";"ITALIA";"12,000";"1,966";"0,1638333333333333";NA
"VUELING AIRLINES, S.A.";"2024";"Junio      de 2024";"ESPAÑA";"210,000";"33,552";"0,1597714285714286";NA
"VUELING AIRLINES, S.A.";"2024";"Noviembre  de 2024";"HOLANDA";"38,000";"4,743";"0,1248157894736842";NA
"VUELING AIRLINES, S.A.";"2025";"Abril      de 2025";"HOLANDA";"51,000";"8,034";"0,1575294117647059";NA
"VUELING AIRLINES, S.A.";"2025";"Agosto     de 2025";"ITALIA";"14,000";"2,362";"0,1687142857142857";NA
"VUELING AIRLINES, S.A.";"2024";"Junio      de 2024";"HOLANDA";"45,000";"7,398";"0,1644000000000000";NA
"VUELING AIRLINES, S.A.";"2024";"Noviembre  de 2024";"ITALIA";"36,000";"4,094";"0,1137222222222222";NA
"VUELING AIRLINES, S.A.";"2025";"Febrero    de 2025";"REINO UNIDO";"28,000";"4,085";"0,1458928571428571";NA
"VUELING AIRLINES, S.A.";"2024";"Junio      de 2024";"ITALIA";"30,000";"4,883";"0,1627666666666667";NA
"VUELING AIRLINES, S.A.";"2025";"Septiembre de 2025";"ESPAÑA";"124,000";"20,191";"0,1628306451612903";NA
"VUELING AIRLINES, S.A.";"2023";"Noviembre  de 2023";"ITALIA";"41,000";"6,520";"0,1590243902439024";NA
"VUELING AIRLINES, S.A.";"2024";"Septiembre de 2024";"REINO UNIDO";"12,000";"1,942";"0,1618333333333333";NA
"VUELING AIRLINES, S.A.";"2025";"Septiembre de 2025";"HOLANDA";"53,000";"9,197";"0,1735283018867924";NA
"VUELING AIRLINES, S.A.";"2024";"Octubre    de 2024";"BELGICA";"26,000";"4,287";"0,1648846153846154";NA
"VUELING AIRLINES, S.A.";"2025";"Noviembre  de 2025";"HOLANDA";"44,000";"6,132";"0,1393636363636364";NA
"VUELING AIRLINES, S.A.";"2025";"Junio      de 2025";"FRANCIA";"79,000";"13,277";"0,1680632911392405";NA
"VUELING AIRLINES, S.A.";"2025";"Septiembre de 2025";"REINO UNIDO";"11,000";"1,830";"0,1663636363636364";NA
"VUELING AIRLINES, S.A.";"2024";"Marzo      de 2024";"ESPAÑA";"171,000";"25,317";"0,1480526315789474";NA
"VUELING AIRLINES, S.A.";"2024";"Marzo      de 2024";"FRANCIA";"77,000";"14,033";"0,1822467532467532";NA
"VUELING AIRLINES, S.A.";"2024";"Septiembre de 2024";"HOLANDA";"47,000";"7,601";"0,1617234042553191";NA
"VUELING AIRLINES, S.A.";"2025";"Octubre    de 2025";"BELGICA";"6,000";"919,000";"153,1666666666666572";NA
